Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
"Lim, Jacqueline Do",Jacqueline,Lim,1005 Dr Db Todd Jr Blvd,Nashville,TN,(615) 327-6350,Physicians & Surgeons,Physicians & Surgeons,,"$177,000 ",Nashville,1005 Dr Db Todd Jr Blvd,,
"Lim, Rene M MD",Rene M,Lim,2010 Church St # 310,Nashville,TN,(615) 265-8348,Physicians & Surgeons,Physicians & Surgeons,,"$530,000 ",Nashville,2010 Church St,36.15332308163266,-86.80118371428571
Natural Alternative Inc,Phillip,Lim,6714 Central Avenue Pike,Knoxville,TN,(865) 688-1118,Online Retailers & Marketplaces,Online Retailers & Marketplaces,Health Food Products-Wholesale,"$1,129,000 ",Knoxville,6714 Central Avenue Pike,36.02593907761463,-83.99135723015401
New China Buffet,Yuk,Lim,727 Tennessee Ave S,Parsons,TN,(731) 847-6366,Restaurants,Restaurants,,"$115,000 ",,727 Tennessee Ave S,,
Panda Chinese Cuisine,Ming,Lim,5137 Hixson Pike,Hixson,TN,(423) 870-9563,Restaurants,Restaurants,,"$152,000 ",Chattanooga,5137 Hixson Pike,,
Panda Restaurant,Ming,Lim,5137 Hixson Pike,Hixson,TN,(423) 870-9563,Restaurants,Restaurants,,"$203,000 ",Chattanooga,5137 Hixson Pike,,
Shea Ear Clinic,Victoria,Lim,6133 Poplar Pike,Memphis,TN,(901) 761-9720,Physicians & Surgeons,Physicians & Surgeons,,"$802,000 ",Memphs,6133 Poplar Pike,35.09957796987531,-89.8535174439245
Shogun Japanese Steak Hse,Jung,Lim,120 Morris Rd,Clarksville,TN,(931) 648-8933,Restaurants,Restaurants,,"$862,000 ",Clarksvle,120 Morris Rd,36.591678099999996,-87.28682300279439
Thy Inc,Roy,Lim,1760 Moriah Woods Blvd # 1,Memphis,TN,(901) 362-3300,Engineers-Civil,Engineers-Civil,Engineers-Professional,"$1,860,000 ",Memphs,1760 Moriah Woods Blvd,35.084508,-89.897243
Wholesale Cabinets Wrhse LLC,Hyo,Lim,1401 Gould Blvd,La Vergne,TN,(855) 462-3354,Cabinets-Wholesale,Cabinets-Wholesale,,"$18,694,000 ",Nashville,1401 Gould Blvd,,
Dental Sleep Solutions Memphis,Jeffrey J,Ryu,6389 N Quail Hollow Rd # 202,Memphis,TN,(901) 767-3950,Dentists,Dentists,,"$826,000 ",Memphs,6389 N Quail Hollow Rd,35.104434820155,-89.85004719579436
Dr Ryu Dental,Jeffrey,Ryu,6389 N Quail Hollow Rd # 202,Memphis,TN,(901) 767-3950,Dentists,Dentists,,"$826,000 ",Memphs,6389 N Quail Hollow Rd,35.104434820155,-89.85004719579436
Pfizer Inc,Theresa,Ryu,1855 Shelby Oaks Dr N,Memphis,TN,(901) 387-5200,Drug-Manufacturers,Drug-Manufacturers,Physicians & Surgeons Equip & Supls-Mfrs,"$325,008,000 ",Memphs,1855 Shelby Oaks Dr N,,
Ryu Jeffrey J DMD,Jeffrey J,Ryu,6389 N Quail Hollow Rd # 202,Memphis,TN,(901) 767-3950,Dentists,Dentists,,"$551,000 ",Memphs,6389 N Quail Hollow Rd,35.104434820155,-89.85004719579436
"Ryu, Jeffrey J Dmd",Jeffrey J,Ryu,5575 Poplar Ave # 212,Memphis,TN,(901) 767-7755,Dentists,Dentists,,"$551,000 ",Memphs,5575 Poplar Ave,35.105472661681155,-89.87655914339186
Best Building Svc Inc,Tae,Yoo,3728 Lakeridge Pass,Nashville,TN,(615) 874-8233,Janitor Service,Janitor Service,,"$1,169,000 ",Nashville,3728 Lakeridge Pass,36.14538245642335,-86.62791190927598
DF Wireless Inc,Hannah,Yoo,1407 NW Broad St,Murfreesboro,TN,(615) 546-4124,Cellular Telephones (Services),Cellular Telephones (Services),Cellular Telephones-Equipment & Supls,"$3,274,000 ",Nashville,1407 NW Broad St,35.85170273,-86.40074086
Dryve Cleaners,Bryant,Yoo,2801 Kirby Rd # 104,Memphis,TN,(901) 752-6637,Cleaners,Cleaners,,"$112,000 ",Memphs,2801 Kirby Rd,35.0724477,-89.8429393
Golden Beauty Supply,Young,Yoo,3217 Clarksville Pike,Nashville,TN,(615) 244-2113,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$261,000 ",Nashville,3217 Clarksville Pike,36.19495110719262,-86.83344507531777
Sam's Donuts Inc,Sam,Yoo,392 New Byhalia Rd,Collierville,TN,(901) 850-5602,Doughnuts,Doughnuts,,"$90,000 ",Memphs,392 New Byhalia Rd,35.0494808,-89.6886879
"Yoo, Elsia Do",Elsia,Yoo,7640 Highway 70 S # 110,Nashville,TN,(629) 255-2266,Physicians & Surgeons,Physicians & Surgeons,,"$530,000 ",Nashville,7640 Highway 70 S,36.080331973970225,-86.95498334571226
"Yoo, Jaine DDS",Jaine,Yoo,7640 Highway 70 S # 205,Nashville,TN,(615) 509-4675,Dentists,Dentists,,"$608,000 ",Nashville,7640 Highway 70 S,36.080331973970225,-86.95498334571226
"Yoo, Tai J MD",Tai J,Yoo,7945 Wolf River Blvd # 120,Germantown,TN,(901) 448-5500,Physicians & Surgeons,Physicians & Surgeons,,"$802,000 ",Memphs,7945 Wolf River Blvd,35.110156636363634,-89.79462027272727
"Mok, Jacob Y MD",Jacob Y,Mok,975 E 3rd St,Chattanooga,TN,(423) 778-7817,Physicians & Surgeons,Physicians & Surgeons,,"$655,000 ",Chattanooga,975 E 3rd St,35.0488655,-85.29057173517488
UBS Financial Svc,Duncan,Mok,3102 West End Ave # 500,Nashville,TN,(615) 750-8000,Financial Advisory Services,Financial Advisory Services,Commercial Banks NEC,"$21,207,000 ",Nashville,3102 West End Ave,36.14254675740857,-86.81569374139005
Advance America,Brittany,Moon,534 W Main St,Gallatin,TN,(615) 452-6011,Payday Loans,Payday Loans,Check Cashing Service,"$1,021,000 ",Nashville,534 W Main St,36.386090848749205,-86.45342253443873
American Income Tax SVC-Nshvll,Nicole,Moon,3013 Gallatin Pike,Nashville,TN,(615) 262-5909,Tax Return Preparation & Filing,Tax Return Preparation & Filing,,"$48,000 ",Nashville,3013 Gallatin Pike,36.20267591436061,-86.73913696164234
Andes Optical,Shelia,Moon,4613 Papermill Dr,Knoxville,TN,(865) 584-8551,Optical Goods-Retail,Optical Goods-Retail,Optical Goods-Manufacturers,"$830,000 ",Knoxville,4613 Papermill Dr,35.95077683674528,-83.98775207768328
Back 2 Basics Dental Ctr,Rhonda J,Moon,1762 Highway 48 # A,Clarksville,TN,(931) 614-7935,Clinics,Clinics,Dentists,"$2,991,000 ",Clarksvle,1762 Highway 48,,
Behavior Unit Tower 4,Robert,Moon,900 E Oak Hill Ave,Knoxville,TN,(865) 545-7863,Alcoholism Information & Treatment Ctrs,Alcoholism Information & Treatment Ctrs,Medical Centers,$0 ,Knoxville,900 E Oak Hill Ave,35.988463,-83.9325769
Boot Barn,Hayley,Moon,240 Long Hollow Pike,Goodlettsville,TN,(615) 859-4600,Boots,Boots,Clothing & Accessories-Work,"$1,241,000 ",Nashville,240 Long Hollow Pike,36.322364919743315,-86.70847409948576
Chambliss Center For Children,Julie,Moon,315 Gillespie Rd,Chattanooga,TN,(423) 693-2580,Foster Care,Foster Care,Adoption Agencies,$0 ,Chattanooga,315 Gillespie Rd,35.027271698312134,-85.24276399455387
Cherokee Country Club,Mark,Moon,5138 Lyons View Pike,Knoxville,TN,(865) 584-4637,Clubs,Clubs,Golf Equipment & Supplies-Retail,"$6,055,000 ",Knoxville,5138 Lyons View Pike,35.93482626213073,-83.98489485581956
Chrome Wizard,Bubba,Moon,5875 Stewarts Ferry Pike,Mount Juliet,TN,(615) 443-3232,Plating (Mfrs),Plating (Mfrs),Automobile Body-Repairing & Painting,"$441,000 ",Nashville,5875 Stewarts Ferry Pike,,
Church-God State Executive Ofc,Margie,Moon,7428 Old Lee Hwy,Chattanooga,TN,(423) 892-4831,Churches,Churches,Clergy,$0 ,Chattanooga,7428 Old Lee Hwy,35.060437,-85.127206
Cricket Wireless Auth Retailer,Patty,Moon,2020 Gunbarrel Rd # 166,Chattanooga,TN,(423) 805-5177,Cellular Telephones (Services),Cellular Telephones (Services),Telecommunications Wiring & Cabling,"$4,210,000 ",Chattanooga,2020 Gunbarrel Rd,35.029989799999996,-85.15307440916607
Crye-Leike Realtors,Jameia,Moon,5111 Maryland Way # 100,Brentwood,TN,(615) 373-2044,Real Estate,Real Estate,Escrow Service,"$6,756,000 ",Nashville,5111 Maryland Way,36.03353313632283,-86.79593997467752
David Moon,David,Moon,3310 West End Ave # 500,Nashville,TN,(615) 669-0313,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Nashville,3310 West End Ave,36.14071955623863,-86.81772948300188
Dealer Track,Tarshian,Moon,4070 Willow Lake Blvd,Memphis,TN,(901) 565-7900,Digital Printing (Mfrs),Digital Printing (Mfrs),Vehicle & Drivers Licensing Services,"$38,519,000 ",Memphs,4070 Willow Lake Blvd,35.03804822169114,-89.89116147273963
Deluxe Cleaners,Ilho,Moon,5326 Millertown Pike,Knoxville,TN,(865) 637-2272,Cleaners,Cleaners,Cleaners & Dyers Equipment (Whls),"$101,000 ",Knoxville,5326 Millertown Pike,36.0334498469886,-83.86955456522969
Eastgate Cleaners,Sue,Moon,828 Mount Moriah Rd,Memphis,TN,(901) 683-3805,Cleaners,Cleaners,,"$889,000 ",Memphs,828 Mount Moriah Rd,35.10838680447764,-89.8952309964489
Edward Jones,Wayne,Moon,318 Northcreek Blvd # 100,Goodlettsville,TN,(615) 851-9800,Financial Advisory Services,Financial Advisory Services,Financial Planning Consultants,"$634,000 ",Nashville,318 Northcreek Blvd,36.31880026650404,-86.69801729655605
Fedex Logistics,Greg,Moon,3800 Forest Hill Irene Rd,Memphis,TN,(901) 752-3000,Customs Brokers,Customs Brokers,Transportation Consultants,"$505,727,000 ",Memphs,3800 Forest Hill Irene Rd,35.1389451,-89.7635888
First Baptist Church Compass,Bob,Moon,106 N Broadway,Portland,TN,(615) 325-2373,Churches,Churches,,$0 ,Nashville,106 N Broadway,36.5954166,-86.5293457
Gathering Stones Music,Peter,Moon,317 Pullen Ave,Nashville,TN,(615) 650-8615,Music Dealers,Music Dealers,,"$921,000 ",Nashville,317 Pullen Ave,36.200544688228774,-86.7658007153149
Ginger's Hair & Skin Care,Ginger,Moon,1412 Trotwood Ave,Columbia,TN,(931) 388-0578,Beauty Salons,Beauty Salons,Manicuring,"$446,000 ",Nashville,1412 Trotwood Ave,35.59892955727194,-87.074589823074
Gold's Gym,Taylor,Moon,8445 Kingston Pike,Knoxville,TN,(865) 693-2550,Health Clubs Studios & Gymnasiums,Health Clubs Studios & Gymnasiums,Exercise & Physical Fitness Programs,"$714,000 ",Knoxville,8445 Kingston Pike,35.922609190437,-84.06098072668493
Greystone & Co LLC,Sarah,Moon,1715 Aaron Brenner Dr # 500,Memphis,TN,(901) 399-7720,Financing,Financing,Investments,"$21,783,000 ",Memphs,1715 Aaron Brenner Dr,35.10213353810923,-89.84564892507717
Harbert Hills Auto Parts,William,Moon,50 Moon Way,Savannah,TN,(731) 925-5624,Automobile Body-Repairing & Painting,Automobile Body-Repairing & Painting,Automobile Parts-Used & Rebuilt (Whls),"$162,000 ",,50 Moon Way,,
Harmony Adoption Svc,Becca,Moon,118 Mabry Hood Rd # 400,Knoxville,TN,(865) 982-5225,Social Service & Welfare Organizations,Social Service & Welfare Organizations,Adoption Agencies,"$3,371,000 ",Knoxville,118 Mabry Hood Rd,35.90506269635087,-84.11791249221048
Herndon & Merry Inc,Jimmy,Moon,7121 Cockrill Bend Blvd,Nashville,TN,(615) 350-7007,Gates (Whls),Gates (Whls),Fence Contractors,"$14,741,000 ",Nashville,7121 Cockrill Bend Blvd,36.17628555329345,-86.89464603248275
Hiller Nashville Plbg Hvac-Elc,Nick,Moon,915 Murfreesboro Pike # 9,Nashville,TN,(615) 292-6110,Plumbing Contractors,Plumbing Contractors,General Contractors,"$13,709,000 ",Nashville,915 Murfreesboro Pike,36.131401830417026,-86.71734737230572
Holston Medical Group PC,Leah,Moon,2323 N John B Dennis Hwy,Kingsport,TN,(423) 857-2000,Physicians & Surgeons,Physicians & Surgeons,Federal Government Contractors,"$9,145,000 ",Kingsport,2323 N John B Dennis Hwy,36.5523311693724,-82.51023690334017
Kenco Group Inc,Lisa,Moon,2001 Riverside Dr # 3000,Chattanooga,TN,(423) 756-5552,Transportation Consultants,Transportation Consultants,Mechanical Handling Equipment Mfrs,$0 ,Chattanooga,2001 Riverside Dr,35.063256,-85.270328
Knoxville Children's Theatre,Sien,Moon,109 E Churchwell Ave,Knoxville,TN,(865) 208-3677,Theatres-Live,Theatres-Live,Theatrical Agencies,"$513,000 ",Knoxville,109 E Churchwell Ave,35.9872173877551,-83.93590779591837
Latitude Legal,Cynthia,Moon,725 Cool Springs Blvd # 600,Franklin,TN,(615) 550-3500,Attorneys,Attorneys,,"$378,000 ",Nashville,725 Cool Springs Blvd,35.9440011,-86.8062551
Lollie & Pops Drive In,Jamie,Moon,8305 Highway 111,Byrdstown,TN,(931) 864-4769,Candy & Confectionery-Retail,Candy & Confectionery-Retail,Restaurants,$0 ,,8305 Highway 111,,
Mid-Tenn Ford Truck Sales Inc,Trey,Moon,1319 Foster Ave,Nashville,TN,(888) 624-8628,Automobile Dealers-New Cars,Automobile Dealers-New Cars,Engines-Diesel (Whls),"$55,699,000 ",Nashville,1319 Foster Ave,36.13018780791566,-86.74193610886614
Moon Capital Management,David,Moon,900 S Gay St # 2103,Knoxville,TN,(865) 546-1234,Financial Advisory Services,Financial Advisory Services,,"$1,549,000 ",Knoxville,900 S Gay St,35.96176995,-83.91558300749384
Moon Dryve Cleaners,Sue,Moon,5180 Poplar Ave,Memphis,TN,(901) 683-6816,Cleaners,Cleaners,,"$1,388,000 ",Memphs,5180 Poplar Ave,35.109669215145935,-89.88918366830215
Moon Durward Troy MD,Durward T,Moon,3601 Tvc,Nashville,TN,(615) 322-3000,Physicians & Surgeons,Physicians & Surgeons,,"$530,000 ",Nashville,3601 Tvc,,
Moon Jana Louise,Jana L,Moon,2000 Glen Echo Rd # 101,Nashville,TN,(615) 457-8585,Counselors,Counselors,,$0 ,Nashville,2000 Glen Echo Rd,36.108394298438554,-86.8107940145404
Moon Wine & Spirits,Kathy,Moon,6910 Moores Ln,Brentwood,TN,(615) 472-1772,Wines-Retail,Wines-Retail,Liquors-Retail,"$2,054,000 ",Nashville,6910 Moores Ln,35.97322653321196,-86.83212307370621
Moon's Dry Cleaners,Sue,Moon,3361 Poplar Ave,Memphis,TN,(901) 324-4466,Cleaners,Cleaners,,"$112,000 ",Memphs,3361 Poplar Ave,35.128911333333335,-89.94986822222222
Moon's Jewelry & Repair,Gary,Moon,114 N Market St,Paris,TN,(731) 642-0867,Jewelers-Retail,Jewelers-Retail,Jewelry-Repairing,"$285,000 ",Paris,114 N Market St,,
"Moon, Carmen N Pt",Carmen N,Moon,211 Cool Springs Blvd,Franklin,TN,(615) 778-6800,Physical Therapists,Physical Therapists,,"$69,000 ",Nashville,211 Cool Springs Blvd,35.94041661153822,-86.834352472167
"Moon, Haley",Haley,Moon,1211 Medical Center Dr,Nashville,TN,(615) 322-5000,Nurses-Practitioners,Nurses-Practitioners,Nurses-Registered Rn,$0 ,Nashville,1211 Medical Center Dr,36.14092375,-86.80163418092431
"Moon, Heather Y Msn",Heather Y,Moon,1525 S Church St,Murfreesboro,TN,Not Available,Nurses-Registered Rn,Nurses-Registered Rn,,"$71,000 ",Nashville,1525 S Church St,35.8251031,-86.3942477
"Moon, Kristen",Kristen,Moon,2333 Mccallie Ave,Chattanooga,TN,(423) 698-6061,Nurses-Practitioners,Nurses-Practitioners,,$0 ,Chattanooga,2333 Mccallie Ave,35.0349202,-85.26799264508269
"Moon, Melissa S Rn",Melissa S,Moon,140 Dameron Ave,Knoxville,TN,(865) 215-5365,Nurses-Registered Rn,Nurses-Registered Rn,,"$94,000 ",Knoxville,140 Dameron Ave,35.9780048,-83.9278355
"Moon, Teran L",Teran L,Moon,1400 Dowell Springs Blvd # 119,Knoxville,TN,(865) 924-3902,Dietitians,Dietitians,,"$94,000 ",Knoxville,1400 Dowell Springs Blvd,35.95276330947777,-84.02454745500896
"Moon, Zodia",Zodia,Moon,100 Ball Hall,Memphis,TN,(901) 678-2841,Counselors,Counselors,,$0 ,Memphs,100 Ball Hall,,
Moonlight House Movers,Billy,Moon,3013 Gallatin Pike,Nashville,TN,(615) 579-3079,House & Building Movers,House & Building Movers,Home Improvements,"$448,000 ",Nashville,3013 Gallatin Pike,36.20267591436061,-86.73913696164234
Nashville Convention-Visitors,Katie,Moon,500 11th Ave N # 650,Nashville,TN,(615) 259-4700,Tourist Information,Tourist Information,Convention Information Bureaus,"$23,824,000 ",Nashville,500 11th Ave N,36.1585642,-86.7875566
New Hope Baptist Church,Cleo,Moon,359 Corders Crossroads Rd,Fayetteville,TN,(931) 937-6567,Churches,Churches,,$0 ,,359 Corders Crossroads Rd,,
New Way Cleaners,Suji,Moon,599 W Sam Ridley Pkwy,Smyrna,TN,(615) 220-4388,Cleaners,Cleaners,,"$163,000 ",Nashville,599 W Sam Ridley Pkwy,,
Northern Tool + Equipment,Spencer,Moon,1705 Old Fort Pkwy,Murfreesboro,TN,(615) 217-7702,Tools-New & Used,Tools-New & Used,Pressure Washing Equipment (Whls),"$2,940,000 ",Nashville,1705 Old Fort Pkwy,35.84503355182162,-86.44611188678009
Ole Smoky Distillery,Kevin,Moon,903 Parkway # 128,Gatlinburg,TN,(865) 277-7741,Distillers (Mfrs),Distillers (Mfrs),Amusement Devices,"$141,684,000 ",Sevierville,903 Parkway,35.7112434,-83.5196495
Oliver Technologies Inc,Tiffany,Moon,467 Swan Ave,Hohenwald,TN,(931) 796-4555,Plastics-Mold-Manufacturers,Plastics-Mold-Manufacturers,Carpet & Rug Cleaning Equip/Supls (Whls),"$2,251,000 ",,467 Swan Ave,35.557387,-87.538327
Paris Special School District,Deborah,Moon,1219 Highway 641 S,Paris,TN,(731) 642-9322,School Districts,School Districts,Federal Government Contractors,$0 ,Paris,1219 Highway 641 S,,
Pearl Cleaners,Myung,Moon,420 Cool Springs Blvd # 110,Franklin,TN,(615) 771-5030,Alterations-Clothing,Alterations-Clothing,,"$124,000 ",Nashville,420 Cool Springs Blvd,35.94578580843572,-86.82596844463598
Power Equipment,Andy,Moon,3300 Dozer Lm,Knoxville,TN,(865) 577-5563,Heavy Equipment (Whls),Heavy Equipment (Whls),Contractors-Equip/Supls-Dlrs/Svc (Whls),"$72,515,000 ",Knoxville,3300 Dozer Lm,,
Precision Surgical Inc,Theresa,Moon,1902 Clarington Dr,Germantown,TN,(901) 761-3305,Physicians & Surgeons Equip & Supls-Whls,Physicians & Surgeons Equip & Supls-Whls,Surgical Supplies (Whls),"$19,486,000 ",Memphs,1902 Clarington Dr,35.096076121257056,-89.83280329920085
Professional Machine & Tool Co,Sonny,Moon,260 Airport Rd,Gallatin,TN,(615) 452-2234,Tool & Die Makers (Mfrs),Tool & Die Makers (Mfrs),Industrial/Coml Machinery/Equip NEC (Mfrs),"$2,840,000 ",Nashville,260 Airport Rd,36.3635977,-86.4388608
R P Tracks,Peter C,Moon,3547 Walker Ave,Memphis,TN,(901) 327-1471,Restaurants,Restaurants,,"$1,347,000 ",Memphs,3547 Walker Ave,35.116322616279234,-89.94451988986458
Regions Mortgage,David,Moon,5707 Nolensville Pike,Nashville,TN,(615) 748-2730,Real Estate Loans,Real Estate Loans,,"$2,755,000 ",Nashville,5707 Nolensville Pike,36.04696150220805,-86.71354001003287
Royal Cleaners,Jeremy,Moon,116 Royal Oaks Blvd,Franklin,TN,(615) 591-7559,Cleaners,Cleaners,Alterations-Clothing,"$381,000 ",Nashville,116 Royal Oaks Blvd,35.916181382540834,-86.82853017189662
Savannah Health Care Ctr Inc,Carmita,Moon,1645 Florence Rd,Savannah,TN,(731) 926-4200,Physical Therapists,Physical Therapists,Nursing & Convalescent Homes,"$272,000 ",,1645 Florence Rd,35.20090230119714,-88.23902536557674
Select-Tech Inc,Billy,Moon,250 N Thompson St,Shelbyville,TN,(931) 684-8964,Ambulances & Hearses-Manufacturers,Ambulances & Hearses-Manufacturers,Ambulance Service,"$14,459,000 ",Shelbyville,250 N Thompson St,35.4816645,-86.4520543
Southeast Service Group,Danny,Moon,6832 Barger Pond Way,Knoxville,TN,(865) 888-5350,Electric Contractors,Electric Contractors,Plumbing Contractors,"$324,000 ",Knoxville,6832 Barger Pond Way,36.01610388544971,-84.01299700901725
Spring Hollow Development LLC,Tom,Moon,6251 Meeks Rd,Franklin,TN,(615) 368-2244,Real Estate Developers,Real Estate Developers,,"$1,161,000 ",Nashville,6251 Meeks Rd,,
Starbucks,Anthony,Moon,975 E 3rd St,Chattanooga,TN,(423) 778-7405,Coffee Shops,Coffee Shops,Coffee & Tea,"$203,000 ",Chattanooga,975 E 3rd St,35.0488655,-85.29057173517488
Target,Andrew,Moon,1816 Gunbarrel Rd,Chattanooga,TN,(423) 490-1418,Department Stores,Department Stores,Grocers-Retail,"$16,762,000 ",Chattanooga,1816 Gunbarrel Rd,35.0246701,-85.1556006
Trustpoint Hospital,Jennifer,Moon,1009 N Thompson Ln,Murfreesboro,TN,(615) 867-1111,Nurses-Practitioners,Nurses-Practitioners,Psychiatry-Adult Child & Adolescent,"$71,000 ",Nashville,1009 N Thompson Ln,35.864304399999995,-86.43040107995922
Tullahoma Recreation Dept,Joe,Moon,501 N Collins St,Tullahoma,TN,(931) 455-1121,Parks,Parks,Government Offices-City/Village & Twp,$0 ,Tullahoma,501 N Collins St,35.362362,-86.220803
Tusculum Church Of Christ,Melanie,Moon,6117 Nolensville Pike,Nashville,TN,(615) 833-1660,Churches,Churches,,$0 ,Nashville,6117 Nolensville Pike,36.0224386,-86.714264
ULTA Beauty,Ayanna,Moon,7680 Poplar Ave,Germantown,TN,(901) 751-9786,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons,"$3,814,000 ",Memphs,7680 Poplar Ave,35.09197187827121,-89.8070466601002
W G Rv 1340 AM,Leroy,Moon,1004 Arnold Rd,Greeneville,TN,(423) 638-4147,Radio Stations & Broadcasting Companies,Radio Stations & Broadcasting Companies,,"$2,981,000 ",Greeneville,1004 Arnold Rd,36.16951027374059,-82.84865654748118
Window Works,Chris,Moon,10909 Murdock Dr,Knoxville,TN,(865) 560-3044,Windows,Windows,Gutters & Downspouts,"$1,296,000 ",Knoxville,10909 Murdock Dr,,
Window Works-Exteriors Chttng,Pam,Moon,117 Nowlin Ln # 700,Chattanooga,TN,(423) 296-6793,Windows,Windows,Window Replacement,"$1,267,000 ",Chattanooga,117 Nowlin Ln,35.02722817793534,-85.20188903263274
Wood Personnel Svc,Marianne,Moon,2 International Plz # 800,Nashville,TN,(615) 399-0019,Employment Agencies & Opportunities,Employment Agencies & Opportunities,Personnel Consultants,"$2,333,000 ",Nashville,2 International Plz,36.127132,-86.695685
Wreg,Melissa,Moon,803 Channel 3 Dr,Memphis,TN,(901) 543-2333,Advertising-Agencies & Counselors,Advertising-Agencies & Counselors,Television Stations & Broadcasting Co,"$20,696,000 ",Memphs,803 Channel 3 Dr,35.1269908,-90.0674427
Wreg-TV,Melissa,Moon,803 Channel 3 Dr,Memphis,TN,(901) 543-2333,Television Stations & Broadcasting Co,Television Stations & Broadcasting Co,Advertising-Agencies & Counselors,"$20,131,000 ",Memphs,803 Channel 3 Dr,35.1269908,-90.0674427
WSMG 1450 AM,Leroy,Moon,1004 Arnold Rd,Greeneville,TN,(423) 638-3188,Radio Stations & Broadcasting Companies,Radio Stations & Broadcasting Companies,,"$2,981,000 ",Greeneville,1004 Arnold Rd,36.16951027374059,-82.84865654748118
Accelerated Learning Solutions,Patrick,Min,2636 Elm Hill Pike # 201,Nashville,TN,(615) 366-0566,Education Centers,Education Centers,,$0 ,Nashville,2636 Elm Hill Pike,36.15160802054154,-86.6748841117334
American Threads,Brice,Min,1200 Villa Pl # 108,Nashville,TN,(615) 649-8853,General Merchandise-Retail,General Merchandise-Retail,Clothing-Retail,"$302,000 ",Nashville,1200 Villa Pl,36.1424126,-86.7918413
First Acceptance Corp,William,Min,3813 Green Hills Village Dr,Nashville,TN,(615) 844-2800,Insurance,Insurance,Insurance-Automobile,$0 ,Nashville,3813 Green Hills Village Dr,36.10931731632648,-86.81546362988749
Madison Adult Medicine,Marcus M,Min,607 W Due West Ave # 122,Madison,TN,(615) 868-0600,Physicians & Surgeons,Physicians & Surgeons,,"$530,000 ",Nashville,607 W Due West Ave,,
Madison Adult Medicine Inc,Marcus,Min,607 W Due West Ave # 122,Madison,TN,(615) 868-0600,Physicians & Surgeons,Physicians & Surgeons,,"$1,059,000 ",Nashville,607 W Due West Ave,,
Min Elizabeth Harvey,Elizabeth H,Min,6029 Walnut Grove Rd # 209,Memphis,TN,(901) 681-0778,Nurses-Practitioners,Nurses-Practitioners,,$0 ,Memphs,6029 Walnut Grove Rd,35.13175591836735,-89.85679164285715
Aspen Dental,Ethelyn J,Pak,2153 Gallatin Pike N,Madison,TN,(615) 238-0003,Dentists,Dentists,,"$608,000 ",Nashville,2153 Gallatin Pike N,,
Dover Dental Clinic,Ethelyn J,Pak,445 Highway 79,Dover,TN,(931) 232-8287,Dentists,Dentists,,"$344,000 ",Clarksvle,445 Highway 79,36.4816735,-87.8808105
Hair World Beauty Supply,Young,Pak,5310 Mount View Rd,Antioch,TN,(615) 731-0002,Wigs Toupees & Hairpieces,Wigs Toupees & Hairpieces,Cosmetics & Perfumes-Retail,"$1,209,000 ",Nashville,5310 Mount View Rd,36.0550199,-86.6620608
Pak's Alteration,Song,Pak,65 New Shackle Island Rd # A,Hendersonville,TN,(615) 264-4761,Alterations-Clothing,Alterations-Clothing,,"$191,000 ",Nashville,65 New Shackle Island Rd,36.30494839615521,-86.63508335654903
"Pak, Luke H Dmd",Luke H,Pak,PO Box 332640,Murfreesboro,TN,(657) 295-9900,Dentists,Dentists,,"$596,000 ",Nashville,PO Box 332640,,
Save-A-Lot,Catelyn,Pak,15391 State Route 111,Spencer,TN,(931) 946-2469,Grocers-Retail,Grocers-Retail,Grocers-Wholesale,"$1,288,000 ",,15391 State Route 111,,
Summit Primary Care,Richard Y,Pak,3939 Central Pike # 352,Hermitage,TN,(615) 883-2331,Physicians & Surgeons,Physicians & Surgeons,,"$530,000 ",Nashville,3939 Central Pike,36.173394021592614,-86.601606134256
101 Military Sewing-Dryclnng,Hui,Park,3441 Fort Campbell Blvd,Clarksville,TN,(931) 431-7300,Laundries,Laundries,Laundries-Self Service,"$1,833,000 ",Clarksvle,3441 Fort Campbell Blvd,36.63775831702383,-87.43658251357623
906 Studio Architects,Jaeyoung,Park,143 5th Ave S,Franklin,TN,(615) 988-9065,Architects,Architects,,"$710,000 ",Nashville,143 5th Ave S,35.923005818181814,-86.87082727272727
AAMCI,Robin,Park,320 N Cedar Bluff Rd # 203,Knoxville,TN,(865) 525-7500,Real Estate Management,Real Estate Management,Apartments,"$1,274,000 ",Knoxville,320 N Cedar Bluff Rd,35.9205028,-84.09087152430988
ALP,Susan,Park,1 Gum Branch Rd,Dickson,TN,(615) 446-7733,Lighting Equipment NEC (Mfrs),Lighting Equipment NEC (Mfrs),Plastics-Mold-Manufacturers,"$12,811,000 ",Nashville,1 Gum Branch Rd,36.0192395,-87.3420713
Bright School,Ray,Park,1950 Mcdade Ln,Chattanooga,TN,(423) 267-8546,Schools,Schools,Non-Profit Organizations,$0 ,Chattanooga,1950 Mcdade Ln,35.08289688601328,-85.28979277612424
