Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Yakitori Jinbei,Jae,Choi,2421 Cobb Pkwy SE,Smyrna,GA,(770) 818-9215,Restaurants,Restaurants,,"$216,000 ",Atl-Ss-Rswl,2421 Cobb Pkwy SE,,
Zen Ramen & Sushi Burrito,Chan,Choi,10707 Alpharetta Hwy,Roswell,GA,(678) 395-4348,Restaurants,Restaurants,,"$200,000 ",Atl-Ss-Rswl,10707 Alpharetta Hwy,34.04310845,-84.34108169
Zion Korean United Mthdst Chr,Dong Hyun,Choi,3258 Duluth Highway 120,Duluth,GA,(770) 495-8020,Churches,Churches,,$0 ,Atl-Ss-Rswl,3258 Duluth Highway 120,,
Juyoung Tak Realtor,Juyoung,Tak,1817 Blakewell Ct,Snellville,GA,(678) 717-9900,Real Estate,Real Estate,,"$106,000 ",Atl-Ss-Rswl,1817 Blakewell Ct,,
Sports Cafe,Jung,Tak,8501 Tara Blvd,Jonesboro,GA,(770) 603-7221,Restaurants,Restaurants,,"$257,000 ",Atl-Ss-Rswl,8501 Tara Blvd,33.51661707,-84.3635487
J Y Lending Svc Inc,Connie J,Pyo,1598 Legrand Cir,Lawrenceville,GA,(770) 318-4542,Real Estate Loans,Real Estate Loans,,"$2,328,000 ",Atl-Ss-Rswl,1598 Legrand Cir,,
"Pyo, Jongjin",Jongjin,Pyo,672 Furys Ferry Rd,Augusta,GA,(706) 210-7505,Pharmacists,Pharmacists,,$0 ,Augusta,672 Furys Ferry Rd,33.54782239,-82.08866746
"Pyo, Samuel DDS",Samuel,Pyo,7101 Hoff St,Fort Benning,GA,(706) 544-4530,Dentists,Dentists,,"$310,000 ",Columbus,7101 Hoff St,,
Alterations By Kim,Kim,Ha,3599 Atlanta Rd SE # A8,Smyrna,GA,(770) 431-1989,Alterations-Clothing,Alterations-Clothing,,"$125,000 ",Atl-Ss-Rswl,3599 Atlanta Rd SE,33.8813074,-84.5133058
Atlanta Cancer Care,Khanh N,Ha,1100 Lake Hearn Dr # 500,Atlanta,GA,(404) 851-2008,Physicians & Surgeons,Physicians & Surgeons,,"$670,000 ",Atl-Ss-Rswl,1100 Lake Hearn Dr,,
Class Nails,Kevin,Ha,3870 Lawrenceville Hwy,Lawrenceville,GA,(678) 218-0323,Manicuring,Manicuring,,"$129,000 ",Atl-Ss-Rswl,3870 Lawrenceville Hwy,33.9383296,-84.0264211
Classic Hair Design,Vin,Ha,360 Quarterman Dr # 2,Savannah,GA,(912) 898-1917,Beauty Salons,Beauty Salons,,"$105,000 ",Savannah,360 Quarterman Dr,,
Drews Family Medicine,Steven Ngoc,Ha,3496 Club Dr,Lawrenceville,GA,(770) 248-9345,Physicians & Surgeons,Physicians & Surgeons,,"$538,000 ",Atl-Ss-Rswl,3496 Club Dr,33.9868075,-84.01281845
Fancy Nails,Dung,Ha,1684 Eatonton Rd,Madison,GA,(706) 343-0160,Manicuring,Manicuring,,"$50,000 ",Atl-Ss-Rswl,1684 Eatonton Rd,33.56647698,-83.47797133
Ha Lily Jieun,Lily J,Ha,80 Jesse Hill Jr Dr SE,Atlanta,GA,(404) 778-5975,Physicians Assistants,Physicians Assistants,,$0 ,Atl-Ss-Rswl,80 Jesse Hill Jr Dr SE,33.7517323,-84.38200521
Ha Thanh DMD,Thanh,Ha,5897 Stewart Pkwy,Douglasville,GA,(770) 949-1821,Dentists,Dentists,,"$528,000 ",Atl-Ss-Rswl,5897 Stewart Pkwy,33.71900622,-84.77198724
"Ha, Mai Thanh T",Mai Thanh T,Ha,8424 Mall Pkwy,Lithonia,GA,(770) 225-0394,Pharmacists,Pharmacists,,$0 ,Atl-Ss-Rswl,8424 Mall Pkwy,33.69466935,-84.084824
"Ha, Quy H Apn",Quy H,Ha,6667 Vernon Woods Dr # B40,Sandy Springs,GA,Not Available,Nurses-Practitioners,Nurses-Practitioners,,$0 ,Atl-Ss-Rswl,6667 Vernon Woods Dr,,
"Ha, Rogers Do",Rogers,Ha,1200 Northside Forsyth Dr,Cumming,GA,(770) 844-3200,Physicians & Surgeons,Physicians & Surgeons,,"$493,000 ",Atl-Ss-Rswl,1200 Northside Forsyth Dr,34.1779101,-84.14107298
"Ha, Vi",VI,Ha,13933 Alpharetta Hwy,Alpharetta,GA,(678) 366-9633,Pharmacists,Pharmacists,,$0 ,Atl-Ss-Rswl,13933 Alpharetta Hwy,34.0662551,-84.3131643
Hammond Nail & Spa,Lin,Ha,4279 Roswell Rd NE # 602,Atlanta,GA,(404) 250-9698,Beauty Salons,Beauty Salons,Manicuring,"$50,000 ",Atl-Ss-Rswl,4279 Roswell Rd NE,33.8735021,-84.381014
Hammond Nails,Hoang,Ha,5960 Roswell Rd,Sandy Springs,GA,(404) 459-0750,Manicuring,Manicuring,,"$738,000 ",Atl-Ss-Rswl,5960 Roswell Rd,33.91770684,-84.3792155
Happy House Korean Restaurant,Toksun,Ha,3008 Deans Bridge Rd,Augusta,GA,(706) 798-4055,Restaurants,Restaurants,,"$153,000 ",Augusta,3008 Deans Bridge Rd,33.4298401,-82.0434168
Lush Nails Salon,Dung,Ha,1311 Johnson Ferry Rd # 140,Marietta,GA,Not Available,Manicuring,Manicuring,,"$133,000 ",Atl-Ss-Rswl,1311 Johnson Ferry Rd,33.9790722,-84.4275176
Nail Salon,Dieu,Ha,6175 Hickory Flat Hwy # 130,Canton,GA,(770) 704-7724,Manicuring,Manicuring,,"$289,000 ",Atl-Ss-Rswl,6175 Hickory Flat Hwy,34.1779825,-84.4181949
Northeast GA Physicans Group,Rogers,Ha,743 Spring St NE,Gainesville,GA,(770) 219-2627,Physicians & Surgeons,Physicians & Surgeons,,"$554,000 ",Gainesville,743 Spring St NE,34.3044194,-83.81623065
Pro Travel,Bich,Ha,2730 N Berkeley Lake Rd NW # P,Duluth,GA,(770) 220-2498,Travel Agencies & Bureaus,Travel Agencies & Bureaus,,"$255,000 ",Atl-Ss-Rswl,2730 N Berkeley Lake Rd NW,,
Sin Far Import Export Corp LTD,Muon Huu,Ha,123 Industrial Dr,Saint Marys,GA,(912) 729-6488,Exporters (Whls),Exporters (Whls),,"$6,723,000 ",St. Marys,123 Industrial Dr,,
T H Homes,Hai,Ha,4047 Holcomb Bridge Rd # 217,Norcross,GA,(770) 616-1682,Home Builders,Home Builders,,"$711,000 ",Atl-Ss-Rswl,4047 Holcomb Bridge Rd,33.9449553,-84.2231059
Zack's Wings & Seafood,Zack,Ha,4104 Windsor Spring Rd,Hephzibah,GA,(706) 751-2054,Restaurants,Restaurants,,"$661,000 ",Augusta,4104 Windsor Spring Rd,33.3222071,-82.0956167
Ace Fashions One,Juyeon,Han,28 E Derenne Ave,Savannah,GA,(912) 354-4909,Women's Apparel-Retail,Women's Apparel-Retail,,"$239,000 ",Savannah,28 E Derenne Ave,32.024976,-81.0963655
Ace Insurance,Rick,Han,11539 Park Woods Cir # 303,Alpharetta,GA,(470) 282-3035,Insurance,Insurance,,"$824,000 ",Atl-Ss-Rswl,11539 Park Woods Cir,34.06131069,-84.23921895
ADP,Ji,Han,5680 New Northside Dr,Atlanta,GA,(800) 225-5237,Data Processing Service,Data Processing Service,Online Retailers & Marketplaces,"$129,719,000 ",Atl-Ss-Rswl,5680 New Northside Dr,,
Alltrust Realty Inc,Wei,Han,2475 Northwinds Pkwy # 200,Alpharetta,GA,(678) 445-0188,Relocation Service,Relocation Service,,"$553,000 ",Atl-Ss-Rswl,2475 Northwinds Pkwy,34.05877205,-84.28593837
American Deli,James,Han,2685 Metro Pkwy SW # H-3,Atlanta,GA,(404) 768-9000,Restaurants,Restaurants,Foods-Carry Out,"$599,000 ",Atl-Ss-Rswl,2685 Metro Pkwy SW,,
American Deli,Young,Han,5404 Riverdale Rd,College Park,GA,(770) 996-1747,Restaurants,Restaurants,Foods-Carry Out,"$463,000 ",Atl-Ss-Rswl,5404 Riverdale Rd,33.6291674,-84.458306
Apollo MD,Sue,Han,303 Parkway Dr NE # 404,Atlanta,GA,(404) 265-4421,Physicians & Surgeons,Physicians & Surgeons,,"$670,000 ",Atl-Ss-Rswl,303 Parkway Dr NE,33.76285845,-84.37309676
Augusta Korean Seventh-Day,Cheol Soo,Han,4705 Wrightsboro Rd,Grovetown,GA,(706) 228-5059,Churches,Churches,,$0 ,Augusta,4705 Wrightsboro Rd,33.46766568,-82.15913148
Best Cleaners,Michael,Han,552 Atlanta Rd,Cumming,GA,(770) 205-7004,Cleaners,Cleaners,,"$156,000 ",Atl-Ss-Rswl,552 Atlanta Rd,34.19575872,-84.13592014
Burger & Shake,In O,Han,2133 Law Suw Rd # 6,Suwanee,GA,(770) 765-8888,Restaurants,Restaurants,,"$210,000 ",Atl-Ss-Rswl,2133 Law Suw Rd,,
Cafe Hotwings,Eun,Han,895 Indian Trail Lilburn Rd NW,Lilburn,GA,(770) 925-1313,Restaurants,Restaurants,,"$315,000 ",Atl-Ss-Rswl,895 Indian Trail Lilburn Rd NW,33.8978528,-84.1407301
Candler Package Store,Sung W,Han,1900 Candler Rd,Decatur,GA,(404) 549-8721,Liquors-Retail,Liquors-Retail,,"$743,000 ",Atl-Ss-Rswl,1900 Candler Rd,33.752575,-84.29213
Canton Nail Care & Spa,Tuan,Han,3241 Sixes Rd,Canton,GA,(770) 224-8366,Beauty Salons,Beauty Salons,,"$83,000 ",Atl-Ss-Rswl,3241 Sixes Rd,34.1716938,-84.5478224
Center For Pan Asian Cmnty Svc,Michelle,Han,3510 Shallowford Rd NE,Atlanta,GA,(770) 936-0969,Marriage & Family Counselors,Marriage & Family Counselors,Transportation Services,"$3,147,000 ",Atl-Ss-Rswl,3510 Shallowford Rd NE,,
Commerce Presbyterian Church,Justin,Han,89 Lakeview Dr,Commerce,GA,(706) 335-3282,Churches,Churches,,$0 ,Jefferson,89 Lakeview Dr,34.20148517,-83.46637034
Country Inn-Suites By Radisson,Soon,Han,759 Pollard Blvd SW,Atlanta,GA,(404) 446-0970,Hotels & Motels,Hotels & Motels,Marine Transportation Consultants,"$5,575,000 ",Atl-Ss-Rswl,759 Pollard Blvd SW,33.7337966,-84.39130542
Country Inn-Suites By Radisson,Soon,Han,5100 W Fayetteville Rd,College Park,GA,(678) 369-9165,Hotels & Motels,Hotels & Motels,Accommodations,"$3,078,000 ",Atl-Ss-Rswl,5100 W Fayetteville Rd,33.6156503,-84.44911109
Crabapple Smiles Dental Group,Angela S,Han,12460 Crabapple Rd # 801,Alpharetta,GA,(770) 360-9131,Dentists,Dentists,,$0 ,Atl-Ss-Rswl,12460 Crabapple Rd,34.08622113,-84.35393643
Crown Upholstery,Chang H,Han,4961 Lower Roswell Rd # F,Marietta,GA,(770) 565-8356,Upholsterers,Upholsterers,Home Improvements,"$277,000 ",Atl-Ss-Rswl,4961 Lower Roswell Rd,33.9520144,-84.5017914
Drapery By Suki,Suk H,Han,4696 Lower Roswell Rd # 400,Marietta,GA,(770) 565-6607,Draperies & Curtains-Retail/Custom Made,Draperies & Curtains-Retail/Custom Made,Drapery & Curtain Fabrics-Wholesale,"$331,000 ",Atl-Ss-Rswl,4696 Lower Roswell Rd,33.9520144,-84.5017914
Duece Auto Svc,Don,Han,3443 Lawrenceville Hwy,Tucker,GA,(770) 939-9112,Automobile Repairing & Service,Automobile Repairing & Service,Automobile Air Conditioning Equipment,"$377,000 ",Atl-Ss-Rswl,3443 Lawrenceville Hwy,33.83977066,-84.23518247
Easy Rental,Ray,Han,637 Lee St SW,Atlanta,GA,(404) 761-6100,Computer & Equipment Dealers,Computer & Equipment Dealers,Mattresses,"$1,942,000 ",Atl-Ss-Rswl,637 Lee St SW,33.7375059,-84.4142754
European Dry Cleaning,Hyon,Han,3295 Roswell Rd NE,Atlanta,GA,(404) 237-8415,Cleaners,Cleaners,Laundries,"$1,893,000 ",Atl-Ss-Rswl,3295 Roswell Rd NE,33.8735021,-84.381014
Farmers Insurance-Bo Yun Han,Bo Y,Han,3473 Satellite Blvd # 350n,Duluth,GA,(678) 691-2134,Insurance,Insurance,Insurance-Property & Casualty,"$325,000 ",Atl-Ss-Rswl,3473 Satellite Blvd,,
Fresenius Medical Care South,Hesun,Han,6085 Hillandale Dr,Lithonia,GA,(770) 981-8077,Physicians & Surgeons,Physicians & Surgeons,,"$608,000 ",Atl-Ss-Rswl,6085 Hillandale Dr,,
FULFILLMENT.COM,Philippe,Han,730 King George Blvd # B,Savannah,GA,(912) 358-0111,Inventory Service,Inventory Service,,"$265,000 ",Savannah,730 King George Blvd,31.9715717,-81.2273587
G & P Package Store,S,Han,1664 Park Hill Dr,Gainesville,GA,(770) 531-9960,Liquors-Retail,Liquors-Retail,,"$152,000 ",Gainesville,1664 Park Hill Dr,34.32583461,-83.81499536
Gainesville Dental Group,Jin C,Han,1026 Thompson Bridge Rd,Gainesville,GA,(770) 297-0401,Dentists,Dentists,,$0 ,Gainesville,1026 Thompson Bridge Rd,34.31444141,-83.82892311
Gastroenterology Of North GA,Agnes H,Han,960 Johnson Ferry Rd # 515,Atlanta,GA,(404) 252-7703,Physicians & Surgeons,Physicians & Surgeons,,"$224,000 ",Atl-Ss-Rswl,960 Johnson Ferry Rd,,
Gastroenterology Of North GA,Agnes,Han,960 Johnson Ferry Rd # 515,Atlanta,GA,(404) 252-7703,Physicians & Surgeons,Physicians & Surgeons,,"$1,116,000 ",Atl-Ss-Rswl,960 Johnson Ferry Rd,,
Georgia Court Appointed,Becca,Han,1776 Peachtree St NW,Atlanta,GA,(404) 888-9468,Lobbyists,Lobbyists,,"$389,000 ",Atl-Ss-Rswl,1776 Peachtree St NW,,
Georgia Nephrology,Hesun,Han,497 Winn Way # A210,Decatur,GA,(404) 645-7150,Physicians & Surgeons,Physicians & Surgeons,,"$608,000 ",Atl-Ss-Rswl,497 Winn Way,33.7819756,-84.2793997
Georgia World Of Beverages,Jenny,Han,8455 Senoia Rd,Fairburn,GA,(770) 306-3470,Wines-Retail,Wines-Retail,,"$1,544,000 ",Atl-Ss-Rswl,8455 Senoia Rd,33.52478397,-84.57630439
Granite City Restaurant,Jenny,Han,225 College Ave,Elberton,GA,(706) 283-6928,Restaurants,Restaurants,Foods-Carry Out,"$103,000 ",,225 College Ave,34.11646369,-82.873673
Hair Depot,Sung,Han,2944 Deans Bridge Rd,Augusta,GA,(706) 560-1155,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Barbers Equipment & Supplies (Whls),"$849,000 ",Augusta,2944 Deans Bridge Rd,33.4402162,-82.0222116
Han Bing MD,Bing,Han,2000 Lake Park Dr SE,Smyrna,GA,(832) 879-9198,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Atl-Ss-Rswl,2000 Lake Park Dr SE,33.8963512,-84.4895972
Han Eugene Yoon Seung,Eugene Y,Han,5310 Matt Hwy # 305,Cumming,GA,(470) 533-5058,Dentists,Dentists,,$0 ,Atl-Ss-Rswl,5310 Matt Hwy,,
Han Tae Il MD,Tae I,Han,1405 Clifton Rd NE,Atlanta,GA,(404) 785-6541,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Atl-Ss-Rswl,1405 Clifton Rd NE,33.79356545,-84.31985887
Han Tae Il MD,Tae I,Han,80 Jesse Hill Jr Dr SE,Atlanta,GA,(404) 616-4390,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Atl-Ss-Rswl,80 Jesse Hill Jr Dr SE,33.7517323,-84.38200521
Han's Group Inc,Mun J,Han,3295 Roswell Rd NE,Atlanta,GA,Not Available,Real Estate,Real Estate,,"$737,000 ",Atl-Ss-Rswl,3295 Roswell Rd NE,33.8735021,-84.381014
Han's Upholstery Co,Kwang Ja,Han,3199 Maple Dr NE,Atlanta,GA,(404) 233-2044,Upholsterers,Upholsterers,,"$422,000 ",Atl-Ss-Rswl,3199 Maple Dr NE,33.8410823,-84.37222934
"Han, Annie K Np",Annie K,Han,1505 Nside Forsyth D # 2500,Cumming,GA,(770) 292-4540,Nurses-Practitioners,Nurses-Practitioners,,"$66,000 ",Atl-Ss-Rswl,1505 Nside Forsyth D,,
"Han, Areum",Areum,Han,3240 S Cobb Dr SE,Smyrna,GA,(770) 433-3420,Pharmacists,Pharmacists,,"$64,000 ",Atl-Ss-Rswl,3240 S Cobb Dr SE,,
"Han, Chanhee MD",Chanhee,Han,Suburban Plz,Decatur,GA,Not Available,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Atl-Ss-Rswl,Suburban Plz,,
"Han, Connie",Connie,Han,5671 Ptree Dun Rd NE # 800,Atlanta,GA,(678) 793-6565,Nurses-Registered Rn,Nurses-Registered Rn,,$0 ,Atl-Ss-Rswl,5671 Ptree Dun Rd NE,,
"Han, Dale K MD",Dale K,Han,790 Church St NE # 400,Marietta,GA,(770) 952-8899,Physicians & Surgeons,Physicians & Surgeons,,"$516,000 ",Atl-Ss-Rswl,790 Church St NE,33.97129715,-84.54853533
"Han, David S DDS",David S,Han,6035 Peachtree Rd # C201,Atlanta,GA,(678) 395-6307,Dentists,Dentists,,"$528,000 ",Atl-Ss-Rswl,6035 Peachtree Rd,33.844242,-84.370341
"Han, Erica J MD",Erica J,Han,550 Peachtree St NE,Atlanta,GA,(404) 686-4411,Physicians & Surgeons,Physicians & Surgeons,,"$670,000 ",Atl-Ss-Rswl,550 Peachtree St NE,33.77019035,-84.38627772
"Han, Grace",Grace,Han,4825 Sugarloaf Pkwy # C,Lawrenceville,GA,(678) 985-0238,Physical Therapists,Physical Therapists,,$0 ,Atl-Ss-Rswl,4825 Sugarloaf Pkwy,33.9159727,-83.9969047
"Han, Grace",Grace,Han,3985 Steve Reynolds Blvd # J,Norcross,GA,(470) 550-9101,Physical Therapists,Physical Therapists,,$0 ,Atl-Ss-Rswl,3985 Steve Reynolds Blvd,,
"Han, Michelle Pa",Michelle,Han,2520 Windy Hill Rd SE # 301,Marietta,GA,(770) 952-1032,Physicians Assistants,Physicians Assistants,,"$64,000 ",Atl-Ss-Rswl,2520 Windy Hill Rd SE,33.9003845,-84.48044814
"Han, Michelle Pa",Michelle,Han,1462 Montreal Rd # 101,Tucker,GA,(770) 363-8770,Physicians Assistants,Physicians Assistants,,"$48,000 ",Atl-Ss-Rswl,1462 Montreal Rd,33.82638538,-84.2500785
"Han, Mijung Np",Mijung,Han,1266 Highway 515 S,Jasper,GA,Not Available,Nurses-Practitioners,Nurses-Practitioners,,"$49,000 ",Atl-Ss-Rswl,1266 Highway 515 S,,
"Han, Mijung Np",Mijung,Han,755 Walther Rd,Lawrenceville,GA,(770) 962-0399,Nurses-Practitioners,Nurses-Practitioners,,"$49,000 ",Atl-Ss-Rswl,755 Walther Rd,33.9706295,-84.00671266
"Han, Stephanie B Np",Stephanie B,Han,6330 Primrose Hill Ct,Norcross,GA,(770) 903-0120,Nurses-Practitioners,Nurses-Practitioners,,"$49,000 ",Atl-Ss-Rswl,6330 Primrose Hill Ct,,
"Han, Timothy B",Timothy B,Han,5430 Jimmy Carter Blvd # 200,Norcross,GA,(770) 451-0400,Acupuncture,Acupuncture,,"$49,000 ",Atl-Ss-Rswl,5430 Jimmy Carter Blvd,33.9171696,-84.2094819
Hyh Consulting LLC,Rick,Han,11539 Park Woods Cir # 303,Alpharetta,GA,(678) 713-4506,Insurance,Insurance,,"$824,000 ",Atl-Ss-Rswl,11539 Park Woods Cir,34.06131069,-84.23921895
IHRC Inc,Bingqi,Han,2 Ravinia Dr # 1200,Atlanta,GA,(678) 615-3220,Contractors,Contractors,Federal Government Contractors,"$722,000 ",Atl-Ss-Rswl,2 Ravinia Dr,,
Iron Cad,Tao-Yang,Han,2000 Riveredge Pkwy # 745,Atlanta,GA,(678) 202-8355,Software/Application/Platform Publishing,Software/Application/Platform Publishing,Assembly & Fabricating Service (Mfrs),"$4,124,000 ",Atl-Ss-Rswl,2000 Riveredge Pkwy,33.9045179,-84.4397582
Ironcad LLC,Taoyang,Han,2000 Riveredge Pkwy # 745,Atlanta,GA,(678) 202-8321,Ornamental Metal Work (Mfrs),Ornamental Metal Work (Mfrs),Software/Application/Platform Publishing,"$1,691,000 ",Atl-Ss-Rswl,2000 Riveredge Pkwy,33.9045179,-84.4397582
Japanese Engine's,Ryan,Han,1054 Vijay Dr,Atlanta,GA,(770) 986-5555,Restaurants,Restaurants,Automobile Repairing & Service,"$206,000 ",Atl-Ss-Rswl,1054 Vijay Dr,,
Japanese Engines & Svc,Ryan,Han,1052 Vijay Dr,Chamblee,GA,(770) 986-9350,Automobile Parts-Used & Rebuilt (Whls),Automobile Parts-Used & Rebuilt (Whls),,"$2,390,000 ",Atl-Ss-Rswl,1052 Vijay Dr,33.88356587,-84.31366684
Japanese Engines Import,Sang K,Han,1054 Vijay Dr,Atlanta,GA,(770) 986-5555,Automobile Parts-Used & Rebuilt (Whls),Automobile Parts-Used & Rebuilt (Whls),Transmissions-Automobile,"$252,000 ",Atl-Ss-Rswl,1054 Vijay Dr,,
Jin Gogae Catering Corp,Paul,Han,6067 Buford Hwy NE # B,Doraville,GA,(770) 368-8222,Caterers,Caterers,,"$258,000 ",Atl-Ss-Rswl,6067 Buford Hwy NE,,
JM Accounting & Tax,Sangwook,Han,3042 Oakcliff Rd,Doraville,GA,(770) 234-0748,Tax Return Preparation & Filing,Tax Return Preparation & Filing,,"$24,000 ",Atl-Ss-Rswl,3042 Oakcliff Rd,33.9110472,-84.26230434
John Han DO,John,Han,8954 Hospital Dr,Douglasville,GA,(678) 838-2585,Physicians & Surgeons,Physicians & Surgeons,,"$522,000 ",Atl-Ss-Rswl,8954 Hospital Dr,33.73890425,-84.73181926
John Han DO,John,Han,2518 Jimmy Lee Smith Pkwy,Hiram,GA,(470) 732-4022,Physicians & Surgeons,Physicians & Surgeons,,"$416,000 ",Atl-Ss-Rswl,2518 Jimmy Lee Smith Pkwy,33.90088225,-84.78102345
John Han DO,John Joon,Han,677 Church St NE # 111,Marietta,GA,(770) 793-7750,Physicians & Surgeons,Physicians & Surgeons,,"$516,000 ",Atl-Ss-Rswl,677 Church St NE,33.96869463,-84.55033763
Jun Dung Sa Buddhist Temple,Kil Ja,Han,900 Beaver Ruin Rd NW,Lilburn,GA,(770) 923-5375,Temples-Buddhist,Temples-Buddhist,,$0 ,Atl-Ss-Rswl,900 Beaver Ruin Rd NW,,
KIA Motors Mfg Georgia,Jae,Han,7777 Kia Pkwy,West Point,GA,(706) 902-7777,Automobile-Manufacturers,Automobile-Manufacturers,Automobile Parts & Supplies-Wholesale,$0 ,Lagrange,7777 Kia Pkwy,32.9284286,-85.115715
Kidney Care Ctr Of Georgia,Ernest C,Han,663 Lanier Park Dr,Gainesville,GA,(678) 450-0202,Physicians & Surgeons,Physicians & Surgeons,,"$185,000 ",Gainesville,663 Lanier Park Dr,34.32047668,-83.79744821
Kinetix,Allison,Han,50 Glenlake Pkwy # 625,Atlanta,GA,(770) 390-8360,Executive Search Consultants,Executive Search Consultants,Advertising Marketing,"$4,661,000 ",Atl-Ss-Rswl,50 Glenlake Pkwy,33.9407514,-84.3615589
Kopla America Inc,Sang Y,Han,371 S Progress Blvd,West Point,GA,(706) 902-5400,Resins-Manufacturers,Resins-Manufacturers,General Contractors,"$6,166,000 ",Columbus,371 S Progress Blvd,,
Korean Central Presbyterian,Byeong C,Han,4201 N Peachtree Rd,Atlanta,GA,(770) 457-1998,Churches,Churches,,$0 ,Atl-Ss-Rswl,4201 N Peachtree Rd,33.844242,-84.370341
Lunch Box,Steve,Han,1519 Pryor Rd SW # A,Atlanta,GA,(404) 627-3322,Restaurants,Restaurants,,"$133,000 ",Atl-Ss-Rswl,1519 Pryor Rd SW,33.6983337,-84.3989885
Metro By T-Mobile Auth Rtlr,Peter,Han,1046 Fayetteville Rd SE # D,Atlanta,GA,(404) 243-3021,Cellular Telephones (Services),Cellular Telephones (Services),Authorized Retailer-Cellular Services,"$1,760,000 ",Atl-Ss-Rswl,1046 Fayetteville Rd SE,33.72564559,-84.32301645
Metro By T-Mobile Auth Rtlr,David,Han,5190 Old National Hwy # D,College Park,GA,(404) 684-9828,Cellular Telephones (Services),Cellular Telephones (Services),Authorized Retailer-Cellular Services,"$3,329,000 ",Atl-Ss-Rswl,5190 Old National Hwy,33.6138868,-84.472056
Metro City Bank,Sean,Han,5441 Buford Hwy NE # 109,Doraville,GA,(770) 455-4989,Banks,Banks,,$0 ,Atl-Ss-Rswl,5441 Buford Hwy NE,,
Milano,Justin,Han,4355 Cobb Pkwy SE # Q,Atlanta,GA,(770) 541-6333,Cleaners,Cleaners,,"$144,000 ",Atl-Ss-Rswl,4355 Cobb Pkwy SE,,
Narae Travel & Tour,Charles,Han,3814 Satellite Blvd # 101,Duluth,GA,(770) 454-9009,Travel Agencies & Bureaus,Travel Agencies & Bureaus,,"$255,000 ",Atl-Ss-Rswl,3814 Satellite Blvd,,
New Western Acquisition,James,Han,3495 Pdmn Rd NE # 11-200,Atlanta,GA,(770) 635-8785,Real Estate Investments,Real Estate Investments,Mergers & Acquisitions,"$4,975,000 ",Atl-Ss-Rswl,3495 Pdmn Rd NE,,
Piedmont Park Conservancy,Amy,Han,400 Park Dr NE,Atlanta,GA,(404) 875-7275,Associations,Associations,Parks,$0 ,Atl-Ss-Rswl,400 Park Dr NE,33.786442,-84.37166
Prime Republic LLC,Leah,Han,2600 Northlake Dr # B,Suwanee,GA,(571) 376-1733,Attorneys,Attorneys,,"$1,081,000 ",Atl-Ss-Rswl,2600 Northlake Dr,,
Prime Wings,Seong M,Han,3230 Medlock Bridge Rd # 109,Norcross,GA,(770) 446-3006,Restaurants,Restaurants,,"$315,000 ",Atl-Ss-Rswl,3230 Medlock Bridge Rd,33.9628372,-84.2071479
Pure Barre,Breigh,Han,5521 Abercorn St # E,Savannah,GA,(912) 665-1129,Health Clubs Studios & Gymnasiums,Health Clubs Studios & Gymnasiums,,"$438,000 ",Savannah,5521 Abercorn St,32.02633998,-81.10905657
Renaissence Dental Lab,Seung Hee,Han,4485 Tench Rd # 1721,Suwanee,GA,(678) 714-3945,Laboratories-Dental,Laboratories-Dental,,"$281,000 ",Atl-Ss-Rswl,4485 Tench Rd,34.07192696,-84.06980854
Savannah Korean Baptist Church,Bum Gyu,Han,6165 Chief O F Love Rd,Savannah,GA,(912) 927-0081,Churches,Churches,,$0 ,Savannah,6165 Chief O F Love Rd,,
Shinhan Bank America,Steve,Han,2170 Pleasant Hill Rd,Duluth,GA,(678) 512-8200,Banks,Banks,,"$2,115,000 ",Atl-Ss-Rswl,2170 Pleasant Hill Rd,34.0045308,-84.1700046
Sol Alterations,Chong Sol,Han,20 E Andrews Dr NW,Atlanta,GA,(404) 812-1911,Alterations-Clothing,Alterations-Clothing,,"$160,000 ",Atl-Ss-Rswl,20 E Andrews Dr NW,33.843426,-84.3798306
Southern Jewelry Inc,Ki,Han,75 John Portman Blvd # 6s356,Atlanta,GA,(404) 584-2422,Jewelry Castings (Whls),Jewelry Castings (Whls),,"$1,545,000 ",Atl-Ss-Rswl,75 John Portman Blvd,33.76087057,-84.38499814
Southern Palace,Fang,Han,224 S Main St,Statesboro,GA,(912) 489-8813,Restaurants,Restaurants,,"$126,000 ",Statesboro,224 S Main St,32.44392971,-81.78380857
Ss Factory Rd,Soo Jin,Han,6335 Highway 85,Riverdale,GA,(770) 909-0906,Bakers-Retail,Bakers-Retail,,"$231,000 ",Atl-Ss-Rswl,6335 Highway 85,,
Stone Bowl House Woo Nam Jeong,Young Hui,Han,5953 Buford Hwy NE,Atlanta,GA,(678) 530-0844,Restaurants,Restaurants,,"$309,000 ",Atl-Ss-Rswl,5953 Buford Hwy NE,,
