Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
H E K K Inc,Ha W,Park,119 S Main St,China Grove,NC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Charlotte,119 S Main St,35.57008595,-80.5800828
Hair Joy,Jason,Park,704 Plaza Blvd # G,Kinston,NC,(252) 939-4242,Beauty Salons,Beauty Salons,Beauty Salons-Equipment & Supplies (Whls),"$51,000 ",Kinston,704 Plaza Blvd,35.284844,-77.5918005
Hallvard Leroy USA Inc,Sol,Park,1289 Fordham Blvd # 406,Chapel Hill,NC,Not Available,Manufacturers,Manufacturers,,"$1,335,000 ",Durham,1289 Fordham Blvd,35.93496435,-79.02341317
Hayashi Japanese Restaurant,Tae,Park,13200 Fls Of Neuse Rd # 105,Raleigh,NC,(919) 554-0508,Restaurants,Restaurants,,"$534,000 ",Raleigh-Cary,13200 Fls Of Neuse Rd,,
Home & Rental Solutions,Jonathon,Park,928 Rocky River Rd W,Charlotte,NC,(704) 400-5227,Handyman Services,Handyman Services,Home Improvements,"$380,000 ",Charlotte,928 Rocky River Rd W,35.28268275,-80.74571225
Hunterstone,Bradford,Park,1001 Hunterstone Dr,Leland,NC,(910) 383-2345,Real Estate Management,Real Estate Management,,"$344,000 ",Myrtle Beach,1001 Hunterstone Dr,34.208653,-78.021897
Hyundai Doosan Infracore,Hyunwook,Park,1293 Glenway Dr,Statesville,NC,(704) 883-3500,General Contractors,General Contractors,Construction Equipment-Manufacturers,"$136,965,000 ",Charlotte,1293 Glenway Dr,35.8135036,-80.8646231
I Motors LLC,Soowon,Park,4336 N Roxboro St,Durham,NC,Not Available,Automobile/Trucks Dealers-Used,Automobile/Trucks Dealers-Used,,"$1,749,000 ",Durham,4336 N Roxboro St,36.0535651,-78.902954
I Research LLC,Jennifer,Park,17240 Bellhaven Walk Ct,Charlotte,NC,Not Available,Research Service,Research Service,,$0 ,Charlotte,17240 Bellhaven Walk Ct,35.0252313,-80.8595356
In Home Technical Svc Inc,Jenny,Park,118 Outwater Ridge Dr,Garner,NC,Not Available,Services NEC,Services NEC,,"$221,000 ",Raleigh-Cary,118 Outwater Ridge Dr,,
Insight Family Ctr,Cali,Park,5884 Faringdon Pl # 200,Raleigh,NC,(919) 239-4041,Mental Health Services,Mental Health Services,,"$819,000 ",Raleigh-Cary,5884 Faringdon Pl,,
J J P Construction Inc,Hyun,Park,624 Tyvola Rd # 103,Charlotte,NC,Not Available,Construction Companies,Construction Companies,,"$1,138,000 ",Charlotte,624 Tyvola Rd,35.163829,-80.8846093
J P Chiropractic & Posture,Jeongpil,Park,101 E Matthews St # 700,Matthews,NC,(704) 841-1701,Chiropractors DC,Chiropractors DC,Clinics,"$322,000 ",Charlotte,101 E Matthews St,35.11826975,-80.71939824
J P Investment LLC,James S,Park,3701 Antioch Church Rd,Matthews,NC,Not Available,Investments,Investments,,"$1,880,000 ",Charlotte,3701 Antioch Church Rd,,
Jan's Cleaners & Alterations,Joan,Park,406 N Bragg Blvd,Spring Lake,NC,(910) 497-9400,Alterations-Clothing,Alterations-Clothing,,"$280,000 ",Fayetteville,406 N Bragg Blvd,35.17060203,-78.97426992
John Deere Cary-Agriculture,Tom,Park,2000 John Deere Run,Cary,NC,(919) 804-2000,Lawn & Grounds Maintenance,Lawn & Grounds Maintenance,Engineering,"$24,743,000 ",Raleigh-Cary,2000 John Deere Run,35.822274,-78.800669
K T Xpress Inc,Key J,Park,5035 N Tryon St,Charlotte,NC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Charlotte,5035 N Tryon St,35.25812513,-80.78248606
Karl Park Piano Tuning-Repair,Karl,Park,301 Shady Ln,Lincolnton,NC,(704) 742-1208,Pianos-Tuning Repairing & Refinishing,Pianos-Tuning Repairing & Refinishing,Pianos-Manufacturers,"$106,000 ",Charlotte,301 Shady Ln,35.4855653,-81.2080511
Karma Construction Group,Dave,Park,4030 Wake Forest Rd,Raleigh,NC,(202) 952-9851,Construction Management,Construction Management,,"$288,000 ",Raleigh-Cary,4030 Wake Forest Rd,35.8358248,-78.6138123
Kimono Japanese Restaurant,Jay,Park,6655 Old US Highway 52,Lexington,NC,(336) 731-7510,Restaurants,Restaurants,Foods-Carry Out,"$349,000 ",Winston-Slm,6655 Old US Highway 52,,
Kimono Japanese Restaurant,Jae S,Park,324 Summit Square Blvd,Winston Salem,NC,(336) 377-0147,Restaurants,Restaurants,,"$452,000 ",Winston-Slm,324 Summit Square Blvd,36.18620981,-80.27414944
Kimono Japenese Rstrnt-Sushi,Jae,Park,4910 Old Country Club Rd,Winston Salem,NC,(336) 774-9777,Restaurants,Restaurants,,"$1,005,000 ",Winston-Slm,4910 Old Country Club Rd,,
Korean First Baptist Church,Seongwook,Park,8905 Ray Rd,Raleigh,NC,(919) 870-9070,Churches,Churches,,$0 ,Raleigh-Cary,8905 Ray Rd,35.9053677,-78.7041916
Korean Restaurant,He,Park,7323 E Independence Blvd,Charlotte,NC,(704) 536-5848,Restaurants,Restaurants,,"$513,000 ",Charlotte,7323 E Independence Blvd,35.162873,-80.73752782
Lucky Cleaners,Charlie,Park,1001 N 2nd St,Albemarle,NC,(704) 985-1030,Cleaners,Cleaners,,"$82,000 ",Albemarle,1001 N 2nd St,35.364667,-80.195947
Lydia Cleaners,Kil Soo,Park,2206 S Church St,Burlington,NC,(336) 437-1626,Cleaners,Cleaners,,"$130,000 ",Burlington,2206 S Church St,36.081968,-79.469999
Margaret Rudd-Assoc Inc,Ashley,Park,210 Country Club Dr,Oak Island,NC,(910) 278-5213,Real Estate,Real Estate,Real Estate Consultants,$0 ,Myrtle Beach,210 Country Club Dr,33.91054433,-78.07365141
Mexico Cardenas Museum,Jeff,Park,6403 Davis Rd,Waxhaw,NC,(704) 843-6045,Museums,Museums,,$0 ,Charlotte,6403 Davis Rd,34.8643579,-80.74151622
Millennium Print Group,Albert,Park,9301 Globe Center Dr # 120,Morrisville,NC,(919) 267-5752,Printers (Mfrs),Printers (Mfrs),Printers-Books (Mfrs),"$2,945,000 ",Raleigh-Cary,9301 Globe Center Dr,,
Mom & Baby Shop LLC,Yunkyung,Park,6 Oak Branch Dr # B,Greensboro,NC,Not Available,Baby Accessories,Baby Accessories,,"$336,000 ",Greensboro,6 Oak Branch Dr,36.05861685,-79.86379284
MP Motorwerks,Michael,Park,4044 South Blvd # A,Charlotte,NC,(980) 939-1563,Automobile Repairing & Service,Automobile Repairing & Service,,"$382,000 ",Charlotte,4044 South Blvd,35.1880559,-80.87577279
Museum Of The Alphabet,Jeff,Park,6409 Davis Rd,Waxhaw,NC,(704) 843-6066,Museums,Museums,,$0 ,Charlotte,6409 Davis Rd,34.8638016,-80.7416332
Nana Cleaners,Unice,Park,119 S Main St,China Grove,NC,(704) 857-7108,Cleaners,Cleaners,Alterations-Clothing,"$54,000 ",Charlotte,119 S Main St,35.57008595,-80.5800828
NASCAR Inc,Jennifer,Park,550 S Caldwell St # 2000,Charlotte,NC,(704) 348-9600,Marketing Programs & Services,Marketing Programs & Services,Race Tracks,"$15,458,000 ",Charlotte,550 S Caldwell St,35.22034599,-80.84413087
Nationwide Insurance,Charles,Park,201 W Ash St # 9,Goldsboro,NC,(919) 734-3001,Insurance,Insurance,Insurance Consultants & Advisors,"$338,000 ",Goldsboro,201 W Ash St,35.386297,-77.997697
NC Dmv-Mocksville Driver,Kathy,Park,161 Poplar St # 101,Mocksville,NC,(336) 751-5016,Department Of Motor Vehicles,Department Of Motor Vehicles,License Services,$0 ,Winston-Slm,161 Poplar St,35.89883484,-80.55613382
New Hill Investments LLC,Jung,Park,7320 Six Forks Rd,Raleigh,NC,Not Available,Investments,Investments,,"$2,372,000 ",Raleigh-Cary,7320 Six Forks Rd,35.8797985,-78.64550668
Novant Health Medical Group,Ashlee M,Park,4205 Ben Franklin Blvd,Durham,NC,(919) 477-6900,Physicians & Surgeons,Physicians & Surgeons,,"$412,000 ",Durham,4205 Ben Franklin Blvd,36.0475453,-78.8967876
O K Cleaners,James,Park,240 S Scales St,Reidsville,NC,(336) 349-9120,Cleaners,Cleaners,Laundries,"$81,000 ",Greensboro,240 S Scales St,36.35967255,-79.66435486
Oldcastle Infrastructure,Eric,Park,4905 Stough Rd SW,Concord,NC,(704) 788-4050,Concrete Products-Except Block & Brick (Mfrs),Concrete Products-Except Block & Brick (Mfrs),Concrete Blocks & Shapes (Whls),"$5,571,000 ",Charlotte,4905 Stough Rd SW,,
Omega One Solutions Inc,Kyong,Park,9518 Ridgeforest Dr,Charlotte,NC,Not Available,Information Technology Services,Information Technology Services,,"$1,778,000 ",Charlotte,9518 Ridgeforest Dr,35.0237202,-80.815285
Park Carolyn Jean MD,Carolyn J,Park,1237 Harding Pl # 3100,Charlotte,NC,(704) 373-0212,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Charlotte,1237 Harding Pl,35.20981475,-80.83873965
Park Carolyn Jean MD,Carolyn J,Park,1 Medical Center Blvd,Winston Salem,NC,(336) 716-6674,Physicians & Surgeons,Physicians & Surgeons,,"$567,000 ",Winston-Slm,1 Medical Center Blvd,36.08983775,-80.26771223
Park Dental,James J,Park,4520 Mnt Hl Vlg Ln # 107,Mint Hill,NC,(704) 573-1198,Dentists,Dentists,,"$646,000 ",Charlotte,4520 Mnt Hl Vlg Ln,,
Park Dental,James J,Park,4520 Mnt Hl Vlg Ln # 107,Mint Hill,NC,(704) 573-1198,Dentists,Dentists,,"$485,000 ",Charlotte,4520 Mnt Hl Vlg Ln,,
Park Eunee Kathleen MD,Eunee K,Park,7011 Fayetteville Rd # 210,Durham,NC,(919) 806-3335,Physicians & Surgeons,Physicians & Surgeons,,"$412,000 ",Durham,7011 Fayetteville Rd,35.9014673,-78.9391472
Park Family Dentistry,Junhie Y,Park,1148 Executive Cir # 4,Cary,NC,(919) 469-4551,Dentists,Dentists,,"$609,000 ",Raleigh-Cary,1148 Executive Cir,35.76615377,-78.78105298
Park Family Dentistry,David,Park,1148 Executive Cir # 4,Cary,NC,(919) 469-4551,Dentists,Dentists,,"$457,000 ",Raleigh-Cary,1148 Executive Cir,35.76615377,-78.78105298
Park Grace MD,Grace,Park,2808 Maplewood Ave,Winston Salem,NC,(336) 765-9000,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Winston-Slm,2808 Maplewood Ave,36.08007598,-80.28965327
Park Lisa R,Lisa R,Park,101 Manning Dr,Chapel Hill,NC,(919) 966-8596,Audiologists,Audiologists,,$0 ,Durham,101 Manning Dr,35.9050278,-79.05064178
Park Lisa Regina,Lisa R,Park,5501 Fortunes Ridge Dr # A,Durham,NC,(919) 419-1449,Audiologists,Audiologists,,$0 ,Durham,5501 Fortunes Ridge Dr,35.92439235,-78.9278079
Park Steven Ilkwon MD,Steven I,Park,100 Medical Park Dr # 110,Concord,NC,(704) 403-1370,Physicians & Surgeons,Physicians & Surgeons,Oncologists,"$411,000 ",Charlotte,100 Medical Park Dr,,
Park Sung Woong,Sung W,Park,2700 Wayne Memorial Dr,Goldsboro,NC,(919) 587-4394,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Goldsboro,2700 Wayne Memorial Dr,35.39867825,-77.95247964
Park Ted Anthony MD,Ted A,Park,920 Church St N # 255,Concord,NC,(704) 403-1331,Physicians & Surgeons,Physicians & Surgeons,,"$137,000 ",Charlotte,920 Church St N,35.43761825,-80.60209038
Park Wonjae DO,Wonjae,Park,2100 Stantonsburg Rd,Greenville,NC,(252) 847-4100,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Greenville,2100 Stantonsburg Rd,35.60759855,-77.40290417
Park Young K MD,Young K,Park,3949 Browning Pl,Raleigh,NC,(919) 787-7411,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Raleigh-Cary,3949 Browning Pl,35.83148715,-78.63161271
Park's Beauty,Sang,Park,103 S Center St,Statesville,NC,(704) 872-2933,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$246,000 ",Charlotte,103 S Center St,35.7843909,-80.8879831
Park's Dental Laboratory,Hong,Park,1100 N Elm St,Greensboro,NC,(336) 274-6851,Laboratories-Dental,Laboratories-Dental,,"$196,000 ",Greensboro,1100 N Elm St,36.088171,-79.788921
"Park, Cali D",Cali D,Park,5809 Departure Dr # 106,Raleigh,NC,(919) 872-6220,Counselors,Counselors,,"$66,000 ",Raleigh-Cary,5809 Departure Dr,35.86276652,-78.59078118
"Park, Chan W MD",Chan W,Park,508 Fulton St,Durham,NC,(919) 286-0411,Physicians & Surgeons,Physicians & Surgeons,,"$412,000 ",Durham,508 Fulton St,36.0088992,-78.93737728
"Park, Eunjin Lynn",Eunjin Lynn,Park,1900 Kildaire Farm Rd,Cary,NC,(919) 350-8000,Nurses-Licensed-Anesthetist,Nurses-Licensed-Anesthetist,Nurses-Registered Rn,"$60,000 ",Raleigh-Cary,1900 Kildaire Farm Rd,35.74039165,-78.78147066
"Park, Grace",Grace,Park,4420 Lake Boone Trl,Raleigh,NC,(919) 784-3350,Physicians Assistants,Physicians Assistants,,"$60,000 ",Raleigh-Cary,4420 Lake Boone Trl,35.8181161,-78.7032625
"Park, Hyunsoon E MD",Hyunsoon E,Park,2817 Reilly St,Fort Bragg,NC,(910) 907-7337,Physicians & Surgeons,Physicians & Surgeons,,"$460,000 ",Fayetteville,2817 Reilly St,,
"Park, Jeongpil Dc",Jeongpil,Park,101 E Matthews St # 700,Matthews,NC,(704) 841-1701,Chiropractors DC,Chiropractors DC,,"$322,000 ",Charlotte,101 E Matthews St,35.11826975,-80.71939824
"Park, Ji Young",Ji Young,Park,903 E 4th Ave,Red Springs,NC,(910) 843-3459,Pharmacists,Pharmacists,,"$55,000 ",Lumberton,903 E 4th Ave,34.8091568,-79.1696151
"Park, Jongbae Jay",Jongbae Jay,Park,1910 Sedwick Rd # 400a,Durham,NC,(919) 813-6636,Acupuncture,Acupuncture,,$0 ,Durham,1910 Sedwick Rd,35.8878729,-78.8961306
"Park, Joseph",Joseph,Park,166 Champions Ridge Dr,Southern Pines,NC,(910) 907-6000,Physicians & Surgeons,Physicians & Surgeons,Dentists,$0 ,Pinehurst,166 Champions Ridge Dr,35.18834038,-79.42957829
"Park, Kaitlin Do",Kaitlin,Park,100 Brewster Blvd,Camp Lejeune,NC,(910) 449-2779,Physicians & Surgeons,Physicians & Surgeons,,"$370,000 ",Jacksonville,100 Brewster Blvd,34.7169103,-77.3561475
"Park, KONY Dmd",Kony,Park,Bldg 6-6837 Normandy Dr,Fort Bragg,NC,Not Available,Dentists,Dentists,,"$522,000 ",Fayetteville,Bldg 6-6837 Normandy Dr,,
"Park, Patsy W MD",Patsy W,Park,1545 Orchard Villas Ave # 110,Apex,NC,(919) 385-2840,Physicians & Surgeons,Physicians & Surgeons,,"$616,000 ",Raleigh-Cary,1545 Orchard Villas Ave,35.74809525,-78.86350776
"Park, Patsy W MD",Patsy W,Park,Box 3090 Erwin Rd,Durham,NC,Not Available,Physicians & Surgeons,Physicians & Surgeons,,"$412,000 ",Durham,Box 3090 Erwin Rd,,
"Park, Rachael",Rachael,Park,10 Sunnybrook Rd,Raleigh,NC,(919) 250-4570,Nurses-Practitioners,Nurses-Practitioners,,$0 ,Raleigh-Cary,10 Sunnybrook Rd,35.78679825,-78.58652225
"Park, Robert B",Robert B,Park,1702 E Innes St,Salisbury,NC,(704) 633-7135,Pharmacists,Pharmacists,,"$43,000 ",Charlotte,1702 E Innes St,35.64917294,-80.45589921
"Park, Si Young CPA",Si Young,Park,7320 Six Forks Rd # 201,Raleigh,NC,(919) 870-7444,Accountants,Accountants,,"$284,000 ",Raleigh-Cary,7320 Six Forks Rd,35.8797985,-78.64550668
"Park, Tammera L Pa",Tammera L,Park,101 Wilkesboro St,Mocksville,NC,(336) 753-0800,Physicians Assistants,Physicians Assistants,,"$45,000 ",Winston-Slm,101 Wilkesboro St,35.901523,-80.593292
"Park, Tristen S MD",Tristen S,Park,10 Duke Medicine Cir,Durham,NC,(919) 681-4804,Physicians & Surgeons,Physicians & Surgeons,,"$412,000 ",Durham,10 Duke Medicine Cir,36.00598955,-78.93726077
Park-Hachby GROUP LLC,Tae,Park,421 Chapanoke Rd # 113,Raleigh,NC,Not Available,Real Estate,Real Estate,,"$431,000 ",Raleigh-Cary,421 Chapanoke Rd,35.73570763,-78.65302767
Paso Supermarket,Tae,Park,1401 Oaklawn Ave,Charlotte,NC,Not Available,Grocers-Retail,Grocers-Retail,,"$411,000 ",Charlotte,1401 Oaklawn Ave,35.24802067,-80.84431315
Pathos Ethos,Isaac,Park,1006 Lamond Ave # B,Durham,NC,(919) 234-5122,Marketing Programs & Services,Marketing Programs & Services,Website Design Service,"$1,419,000 ",Durham,1006 Lamond Ave,36.0025347,-78.90972669
Piney Grove Elementary School,Sherry,Park,1680 Piney Grove Rd,Lumberton,NC,(910) 671-6025,Schools,Schools,,$0 ,Lumberton,1680 Piney Grove Rd,,
Pleasant Hill United Mthdst,Phillip W,Park,2312 Smoky Park Hwy,Candler,NC,(828) 667-8710,Churches,Churches,,$0 ,Asheville,2312 Smoky Park Hwy,,
Plemmons Student Union,Sarah,Park,263 Locust St,Boone,NC,(828) 262-3030,Convention & Meeting Facilities & Svc,Convention & Meeting Facilities & Svc,,"$216,000 ",Boone,263 Locust St,36.21480235,-81.67894015
Prime Cleaners,Tae,Park,2940 Wakefield Pnes Dr # 101,Raleigh,NC,(919) 569-0574,Cleaners,Cleaners,Alterations-Clothing,"$212,000 ",Raleigh-Cary,2940 Wakefield Pnes Dr,,
Pro Cleaners,Jin,Park,3951 New Bern Ave,Raleigh,NC,(919) 250-0731,Cleaners,Cleaners,Alterations-Clothing,"$348,000 ",Raleigh-Cary,3951 New Bern Ave,35.79890572,-78.57000524
Pro Cleaners,Jin,Park,8355 Creedmoor Rd,Raleigh,NC,(919) 676-2104,Cleaners,Cleaners,Alterations-Clothing,"$116,000 ",Raleigh-Cary,8355 Creedmoor Rd,35.90101655,-78.68084368
Pro Dental,James J,Park,5409 Potter Rd # 100,Matthews,NC,(704) 234-8221,Dentists,Dentists,,"$270,000 ",Charlotte,5409 Potter Rd,,
Profero Systems Inc,Ken I,Park,191 Gibson Ct,Dallas,NC,(704) 923-0990,Engineering,Engineering,Machinery-Specially Designed & Built,"$1,368,000 ",Charlotte,191 Gibson Ct,35.32968027,-81.19228505
Prospect United Methodist,Sang Seon,Park,1900 US Highway 158 W,Yanceyville,NC,(336) 694-5810,Churches,Churches,,$0 ,,1900 US Highway 158 W,36.408765,-79.381516
Providence Capital Advisors,Dennis,Park,4500 Cameron Vly Pkwy # 270,Charlotte,NC,(704) 215-4420,Consultants-Business NEC,Consultants-Business NEC,,"$286,000 ",Charlotte,4500 Cameron Vly Pkwy,,
Public Storage,Irving,Park,3010 Electra Dr,Greensboro,NC,(336) 937-9093,Storage-Household & Commercial,Storage-Household & Commercial,Warehouses-Commodity & Merchandise,"$324,000 ",Greensboro,3010 Electra Dr,36.11924418,-79.78016773
Rex Surgical Specialists,Paul B,Park,2800 Blue Ridge Rd # 300,Raleigh,NC,(919) 784-7874,Physicians & Surgeons,Physicians & Surgeons,,"$616,000 ",Raleigh-Cary,2800 Blue Ridge Rd,35.81810663,-78.70487404
Rfhic US Corp,Chris,Park,920 Morrisville Pkwy,Morrisville,NC,(919) 677-8780,Semiconductor Devices (Mfrs),Semiconductor Devices (Mfrs),Manufacturers,"$2,613,000 ",Raleigh-Cary,920 Morrisville Pkwy,35.81022299,-78.81722119
RLM Consulting LLC,Ronald,Park,12211 Norwood Rd,Raleigh,NC,(919) 455-8728,Consulting Services,Consulting Services,Consultants-Business NEC,$0 ,Raleigh-Cary,12211 Norwood Rd,,
S & W Ready Mix Concrete Co,Glenda,Park,217 Lisbon St,Clinton,NC,(910) 592-1733,Concrete-Ready Mixed,Concrete-Ready Mixed,Concrete Contractors,$0 ,,217 Lisbon St,34.99783871,-78.3228229
S M J Co LLC,Sujung Shin,Park,227 Candia Ln,Cary,NC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Raleigh-Cary,227 Candia Ln,35.804539,-78.88385716
Samanage USA Inc,Eric,Park,117 Edinburgh South Dr # 100,Cary,NC,(919) 371-2990,Software/Application/Platform Publishing,Software/Application/Platform Publishing,Federal Government Contractors,"$4,180,000 ",Raleigh-Cary,117 Edinburgh South Dr,35.73782056,-78.80077832
Savers,John,Park,2541 W Franklin Blvd,Gastonia,NC,(704) 861-8808,Thrift Shops,Thrift Shops,Clothing-Retail,"$15,508,000 ",Charlotte,2541 W Franklin Blvd,35.25906201,-81.22695967
Shila Korean Restaurant Inc,Junghui,Park,404 Santa Fe Dr # 101,Fayetteville,NC,(910) 860-4800,Restaurants,Restaurants,,"$381,000 ",Fayetteville,404 Santa Fe Dr,35.09080317,-78.98130005
Shiny Diner,James,Park,1550 Buck Jones Rd,Raleigh,NC,(919) 469-3663,Restaurants,Restaurants,,"$481,000 ",Raleigh-Cary,1550 Buck Jones Rd,35.76453485,-78.74424791
Simply Brilliant LLC,Stuart W,Park,11312 US 15 501 N # 107178,Chapel Hill,NC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Durham,11312 US 15 501 N,35.8449777,-79.0894605
Softpro Inc,David,Park,4800 Falls Of Neuse Rd # 600,Raleigh,NC,(919) 829-1122,Software/Application/Platform Publishing,Software/Application/Platform Publishing,Financial Advisory Services,$0 ,Raleigh-Cary,4800 Falls Of Neuse Rd,35.8471195,-78.61404529
Sol Park,Sol,Park,3010 S Main St,High Point,NC,(336) 665-9881,Parks,Parks,,$0 ,Greensboro,3010 S Main St,35.91906332,-79.97659224
Southeast Pain Care,Richard I,Park,3030 Randolph Rd # 100,Charlotte,NC,(704) 512-4450,Physicians & Surgeons,Physicians & Surgeons,,"$679,000 ",Charlotte,3030 Randolph Rd,35.19663253,-80.8106544
Speedee Oil Change & Auto Svc,Jason,Park,8226 Pineville Matthews Rd,Charlotte,NC,(704) 544-4665,Automobile Repairing & Service,Automobile Repairing & Service,Tire-Dealers-Retail,"$1,400,000 ",Charlotte,8226 Pineville Matthews Rd,35.08766637,-80.858632
St John Lee Catholic Church,Chonghyuk,Park,7109 Robinson Church Rd,Charlotte,NC,(704) 536-5549,Churches,Churches,,$0 ,Charlotte,7109 Robinson Church Rd,35.2294785,-80.7145665
State Road Hardware Co,Mike,Park,626 US 21,State Road,NC,(336) 874-2307,Hardware-Retail,Hardware-Retail,,"$239,000 ",N Wilksboro,626 US 21,36.3186718,-80.8609595
Stewart-Haas Racing,Greg,Park,6001 Haas Way,Kannapolis,NC,(704) 652-4227,Sports Teams,Sports Teams,Race Tracks,"$77,946,000 ",Charlotte,6001 Haas Way,,
Student 2 Student NC,Lucy,Park,503 Emerald Downs Rd,Cary,NC,Not Available,Organizations,Organizations,,$0 ,Raleigh-Cary,503 Emerald Downs Rd,35.82314363,-78.90505171
Tasty Grill,Sun Hae,Park,1500 E Market St # G,Greensboro,NC,(336) 378-0500,Restaurants,Restaurants,,"$53,000 ",Greensboro,1500 E Market St,36.07184295,-79.77315409
Technoweb Distribution LLC,Jae Hyung,Park,1449 S Church St,Charlotte,NC,Not Available,Distribution Services,Distribution Services,,"$601,000 ",Charlotte,1449 S Church St,35.21845479,-80.85773361
Tisun Beauty Supply-Concord,Myung,Park,384 Church St N,Concord,NC,(704) 788-7944,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$289,000 ",Charlotte,384 Church St N,35.42122214,-80.59057143
Triangle Implant Ctr,Aaron,Park,1107 S Fifth St # 250,Mebane,NC,(919) 563-2872,Dentists,Dentists,,"$551,000 ",Burlington,1107 S Fifth St,,
Two Fifty Cleaners,Paul,Park,5601 Carolina Beach Rd,Wilmington,NC,(910) 397-0071,Cleaners,Cleaners,,"$168,000 ",Wilmington,5601 Carolina Beach Rd,34.193728,-77.935633
TYM Corp,Jung Kyun,Park,4734 Potato House Ct,Wilson,NC,(252) 293-1224,Tractor-Distributors (Whls),Tractor-Distributors (Whls),,"$3,561,000 ",Wilson,4734 Potato House Ct,35.6584707,-77.93061121
United Building Mntnc Group,Kyong,Park,214 N Tryon St # 3970,Charlotte,NC,(980) 938-6606,Maintenance Contractors,Maintenance Contractors,Real Estate Management,"$7,585,000 ",Charlotte,214 N Tryon St,35.2276452,-80.84064588
University-Nc Urology Dept,Eliza M,Park,170 Manning Dr,Chapel Hill,NC,(919) 966-2571,Physicians & Surgeons,Physicians & Surgeons,,"$139,000 ",Durham,170 Manning Dr,35.9025798,-79.0498952
US Sushi,John,Park,619 Friendly Center Rd,Greensboro,NC,(336) 854-7854,Restaurants,Restaurants,,"$1,159,000 ",Greensboro,619 Friendly Center Rd,36.08363286,-79.8316794
Value Village,Minwoo,Park,620 Montana Dr,Charlotte,NC,(704) 393-0454,Thrift Shops,Thrift Shops,,"$5,840,000 ",Charlotte,620 Montana Dr,35.26635001,-80.87321393
Victory Lane Ventures LLC,Steve,Park,261 Indian Trl,Mooresville,NC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Charlotte,261 Indian Trl,35.554959,-80.9403939
Viking Washers Inc,Chong U,Park,6141 Lawson Ln # A,Charlotte,NC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Charlotte,6141 Lawson Ln,35.22553605,-80.72500684
Warren County Schools,Thomas,Park,109 Cousin Lucys Ln,Warrenton,NC,(252) 257-3184,School Districts,School Districts,Federal Government Contractors,$0 ,,109 Cousin Lucys Ln,,
Wilmington Flooring Contrs,John,Park,4143 Spirea Dr # A,Wilmington,NC,(910) 408-5491,Floor Laying Refinishing & Resurfacing,Floor Laying Refinishing & Resurfacing,Contractors,"$641,000 ",Wilmington,4143 Spirea Dr,34.20938438,-77.89439538
Workspoke LLC,Samuel,Park,1006 Lamond Ave # D,Durham,NC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Durham,1006 Lamond Ave,36.0025347,-78.90972669
Wpol Willis Broadcasting Inc,Ed,Park,4405 Providence Ln # D,Winston Salem,NC,(336) 724-9247,Radio Stations & Broadcasting Companies,Radio Stations & Broadcasting Companies,,"$725,000 ",Winston-Slm,4405 Providence Ln,36.15039029,-80.27108254
Y P Enterprise Inc,Youn S,Park,310 E Trade St # A140,Charlotte,NC,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Charlotte,310 E Trade St,35.2251291,-80.84079798
Aquarius & Gemini Devmnt LLC,Han S,Bang,1103 Summit Ave,Greensboro,NC,Not Available,Real Estate,Real Estate,,"$235,000 ",Greensboro,1103 Summit Ave,36.08881437,-79.77430012
B E C Y Y Inc,Yin,Bang,2911 Bragg Blvd,Fayetteville,NC,Not Available,Software/Application/Platform Publishing,Software/Application/Platform Publishing,,"$6,299,000 ",Fayetteville,2911 Bragg Blvd,35.07400675,-78.92784583
Biomerieux Inc,Kristopher,Bang,100 Rodolphe St,Durham,NC,(919) 620-2000,Physicians & Surgeons Equip & Supls-Mfrs,Physicians & Surgeons Equip & Supls-Mfrs,Drug Millers (Mfrs),$0 ,Durham,100 Rodolphe St,,
Fairway One Stop,Mike,Bang,1382 S Church St,Burlington,NC,(336) 228-0470,Service Stations-Gasoline & Oil,Service Stations-Gasoline & Oil,Convenience Stores,"$2,937,000 ",Burlington,1382 S Church St,36.08568549,-79.45285271
Hickory Tavern,Kelli,Bang,11504 Providence Rd,Charlotte,NC,(704) 847-4408,Bars,Bars,Restaurants,"$5,699,000 ",Charlotte,11504 Providence Rd,35.05292168,-80.76969585
