Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Transportation Department,Jesse,Bang,121 Wakefield Rd,Cameron,LA,(337) 775-7444,Ferries,Ferries,State Government-Regulation & Administration-,$0 ,Lake Charles,121 Wakefield Rd,29.8112428,-93.3442921
Zachary Nails,Charles,Bang,5810 Main St # 9,Zachary,LA,(225) 654-0855,Beauty Salons,Beauty Salons,Manicuring,"$90,000 ",Baton Rouge,5810 Main St,30.64840474,-91.14327763
Bossier City Red River Korean,Junghoe,Bae,4901 Medical Dr,Bossier City,LA,(318) 752-0191,Religious Organizations,Religious Organizations,Churches,$0 ,Shreveport,4901 Medical Dr,32.462052,-93.66755388
Mary Lee Donuts,Jane,Bae,802 Oneal Ln,Baton Rouge,LA,(225) 272-8113,Doughnuts,Doughnuts,,"$126,000 ",Baton Rouge,802 Oneal Ln,,
Touch Of Style,Won,Byun,404 Desiard St,Monroe,LA,(318) 387-6657,Men's Clothing & Furnishings-Retail,Men's Clothing & Furnishings-Retail,,"$751,000 ",Monroe,404 Desiard St,32.50326878,-92.1147861
LSU Health Sci Ctr Radiology,Leonard R,Bok,1542 Tulane Ave # 3,New Orleans,LA,(504) 568-4647,Physicians & Surgeons,Physicians & Surgeons,,"$685,000 ",New Orleans,1542 Tulane Ave,29.955961,-90.0786874
Seo Tech Pro Abbeville LA,Abevil,Seo,19714 W Cloma Rd # D,Abbeville,LA,(337) 283-2996,Internet Service,Internet Service,,"$1,120,000 ",Lafayette,19714 W Cloma Rd,,
To New York Nails,Won Pyung,Seo,9638 Airline Hwy # B8,Baton Rouge,LA,(225) 218-6966,Manicuring,Manicuring,,"$60,000 ",Baton Rouge,9638 Airline Hwy,30.43324084,-91.08160776
Capital Allocation LLC,Darin,Suh,1160 Magnolia Gln,Shreveport,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Shreveport,1160 Magnolia Gln,,
Weecare Pediatrics,Hester,Suh,2709 Mackey Ln,Shreveport,LA,(318) 505-7626,Physicians & Surgeons,Physicians & Surgeons,,"$590,000 ",Shreveport,2709 Mackey Ln,32.41161215,-93.79927035
Dasom LLC,Jung Jae,Seok,526 N Washington St,Bastrop,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Monroe,526 N Washington St,32.7953558,-91.9091677
Oksop LLC,Jung Jae,Seok,1116 Creswell Ln,Opelousas,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Opelousas,1116 Creswell Ln,,
Wigs & Beauty,Jj,Seok,705 Veterans Dr,Carencro,LA,(337) 520-2189,Wigs Toupees & Hairpieces,Wigs Toupees & Hairpieces,,"$303,000 ",Lafayette,705 Veterans Dr,30.32184968,-92.04066615
Crown Products Inc,Kim,Sun,3500 N Causeway Blvd # 1548,Metairie,LA,(504) 837-5342,Exporters (Whls),Exporters (Whls),General Merchandise-Retail,"$6,452,000 ",New Orleans,3500 N Causeway Blvd,30.0122827,-90.1569212
Sunshine Cleaners,John,Sung,2995 Highway 190,Mandeville,LA,(985) 727-1200,Cleaners,Cleaners,,"$1,111,000 ",New Orleans,2995 Highway 190,30.3929716,-90.085828
Triplett's Check Casher,Echo,Sung,2116 Moeling St,Lake Charles,LA,(337) 433-2279,Check Cashing Service,Check Cashing Service,,"$1,914,000 ",Lake Charles,2116 Moeling St,30.2498147,-93.1901687
365 Plus Collection,Wooyoung,So,197 Westbank Expy,Gretna,LA,(504) 264-7758,Clothing-Retail,Clothing-Retail,,$0 ,New Orleans,197 Westbank Expy,29.91244122,-90.0526566
ASM Capital Holdings LLC,Teresa,So,5217 Haring Ct,Metairie,LA,Not Available,Holding Companies (Non-Bank),Holding Companies (Non-Bank),,"$2,250,000 ",New Orleans,5217 Haring Ct,30.0285904,-90.20823181
Davany LLC,Sokunratany,So,3629 Nelson Rd,Lake Charles,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Lake Charles,3629 Nelson Rd,30.19212286,-93.249334
Jack's Quick Stop Fish Shop,Richard,So,2523 Burg Jones Ln,Monroe,LA,(318) 388-1009,Seafood-Retail,Seafood-Retail,,"$508,000 ",Monroe,2523 Burg Jones Ln,32.47528671,-92.088823
Kims Nails,Kimo,So,313 Louisville Ave,Monroe,LA,(318) 361-9025,Manicuring,Manicuring,,"$51,000 ",Monroe,313 Louisville Ave,32.5076534,-92.12231193
Korean American Society-New,Jin,So,3955 Washington Ave,New Orleans,LA,Not Available,Non-Profit Organizations,Non-Profit Organizations,,$0 ,New Orleans,3955 Washington Ave,29.95033226,-90.1006711
Korean Baptist Chr-Baton Rouge,Jae Hoon,So,264 Burgin Ave,Baton Rouge,LA,(225) 768-7700,Churches,Churches,,$0 ,Baton Rouge,264 Burgin Ave,30.39407663,-91.15784118
Generation 2 Generation,Lina,Soh,6226 Jefferson Hwy # B,Harahan,LA,Not Available,Non-Profit Organizations,Non-Profit Organizations,,$0 ,New Orleans,6226 Jefferson Hwy,29.93741465,-90.19117102
Beauty & Hair Eboni,Hoson,Son,809 Behrman Hwy,Terrytown,LA,(504) 433-4969,Beauty Salons,Beauty Salons,Beauty Salons-Equipment & Supplies (Whls),"$115,000 ",New Orleans,809 Behrman Hwy,29.8930637,-90.0187353
Beauty Connection,Ho,Son,5495 Crowder Blvd,New Orleans,LA,(504) 241-0191,Beauty Salons,Beauty Salons,Beauty Salons-Equipment & Supplies (Whls),"$93,000 ",New Orleans,5495 Crowder Blvd,30.02669535,-89.98972681
Gis Trucking Div,Josh,Son,11660 Highway 308,Larose,LA,(985) 693-3490,Trucking,Trucking,Contractors-Oil Field,"$12,102,000 ",Houma-Bayou,11660 Highway 308,,
J & Y Son LLC,Jongrae,Son,1819 NW Evangeline Trwy,Lafayette,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Lafayette,1819 NW Evangeline Trwy,,
Jen Enterprise Inc,Kyung,Son,2300 Airline Dr # 600,Bossier City,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Shreveport,2300 Airline Dr,32.541399,-93.708249
Plant Scapes Of Plaquemine,George W,Son,24675 Edmund Dr,Plaquemine,LA,Not Available,Plants-Retail,Plants-Retail,,"$121,000 ",Baton Rouge,24675 Edmund Dr,30.26732604,-91.24266557
Sushi General,Young,Son,6607 Line Ave,Shreveport,LA,(318) 219-7979,Restaurants,Restaurants,,"$333,000 ",Shreveport,6607 Line Ave,32.44591311,-93.74589079
1101 N Causeway LLC,Bong R,Song,1101 N Causeway Blvd,Metairie,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,1101 N Causeway Blvd,29.9831377,-90.15559322
7 Star,Kyung Hun,Song,1001 Winnsboro Rd,Monroe,LA,(318) 325-2941,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$344,000 ",Monroe,1001 Winnsboro Rd,32.483775,-92.093686
A & R Beauty Fair,Jinhee,Song,1792 S 5th St,Leesville,LA,(337) 239-7910,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Wigs Toupees & Hairpieces,"$219,000 ",Ft Polk S,1792 S 5th St,31.126079,-93.26769298
A B Freeman School Of Business,Yifan,Song,7 Mcalister Dr,New Orleans,LA,(504) 865-5407,Schools-Business & Secretarial,Schools-Business & Secretarial,,$0 ,New Orleans,7 Mcalister Dr,29.93860494,-90.12045412
America Goldenbea Group Inc,Jinli,Song,1900 Perdido St # B64,New Orleans,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,1900 Perdido St,29.9549737,-90.08316928
Arrow Aviation Co LLC,Shaun,Song,1318 Smede Hwy,Broussard,LA,(337) 364-4357,Aviation Consultants,Aviation Consultants,Helicopter-Servicing & Maintenance,"$680,000 ",Lafayette,1318 Smede Hwy,30.0946136,-91.932559
B & B Spa LLC,Ting,Song,804 Oneal Ln,Baton Rouge,LA,Not Available,Miscellaneous Personal Services NEC,Miscellaneous Personal Services NEC,,$0 ,Baton Rouge,804 Oneal Ln,,
Best Choice Beauty Supply,Bong,Song,1700 Promenade Blvd # 2001,Marrero,LA,(504) 348-4266,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$437,000 ",New Orleans,1700 Promenade Blvd,29.8785665,-90.0956631
Big Beauty LLC,Kyung Hun,Song,230 N Stanley Ave,Monroe,LA,Not Available,Beauty Salons,Beauty Salons,,"$51,000 ",Monroe,230 N Stanley Ave,32.52049747,-92.08656064
Choi Enterprises LLC,Jean,Song,1409 E 70th St # 109,Shreveport,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Shreveport,1409 E 70th St,32.4419997,-93.7486057
Jin's Hair Crown,Andy,Song,5934 Airline Hwy,Baton Rouge,LA,(225) 355-8191,Hair Goods & Supplies-Retail,Hair Goods & Supplies-Retail,,"$107,000 ",Baton Rouge,5934 Airline Hwy,30.50183018,-91.131039
Kim Song LLC,Kim,Song,17221 Jefferson Hwy # B,Baton Rouge,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Baton Rouge,17221 Jefferson Hwy,30.3623773,-91.0011043
Korean Baptist Chr-Baton Rouge,Young,Song,264 Burgin Ave,Baton Rouge,LA,(225) 768-7700,Churches,Churches,,$0 ,Baton Rouge,264 Burgin Ave,30.39407663,-91.15784118
Laparotools LLC,Stephen,Song,2901 N Causeway Blvd # 206,Metairie,LA,(714) 914-5806,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,2901 N Causeway Blvd,30.0045914,-90.1546988
Leesville Korean Baptist Chr,June,Song,187 Browns Ln,Leesville,LA,(337) 537-7850,Churches,Churches,,$0 ,Ft Polk S,187 Browns Ln,,
Professional Beauty Supply,Sueng,Song,825 Benton Rd,Bossier City,LA,(318) 747-9998,Beauty Salons,Beauty Salons,Cosmetics & Perfumes-Retail,"$76,000 ",Shreveport,825 Benton Rd,32.52768463,-93.71838491
Shreveport Bossier,Seongho,Song,1180 Dudley Ln,Bossier City,LA,(318) 742-3903,Churches,Churches,,$0 ,Shreveport,1180 Dudley Ln,32.51055068,-93.70074901
Song's Alterations,Kay,Song,2801 Northside Dr,Bossier City,LA,(318) 742-3321,Alterations-Clothing,Alterations-Clothing,,"$365,000 ",Shreveport,2801 Northside Dr,32.53893117,-93.70898957
"Song, Diana J Do",Diana J,Song,1501 Kings Hwy,Shreveport,LA,(318) 626-0434,Physicians & Surgeons,Physicians & Surgeons,,"$590,000 ",Shreveport,1501 Kings Hwy,32.4748575,-93.76614066
"Song, Xuyang MD",Xuyang,Song,1221 S Clearview Pkwy,Jefferson,LA,(504) 736-4800,Physicians & Surgeons,Physicians & Surgeons,,$0 ,New Orleans,1221 S Clearview Pkwy,29.9632302,-90.18414721
Feist-Weiller Cancer Ctr,Anthony H,Sin,1501 Kings Hwy,Shreveport,LA,(318) 813-1555,Physicians & Surgeons,Physicians & Surgeons,,"$590,000 ",Shreveport,1501 Kings Hwy,32.4748575,-93.76614066
"Sin, Theodore MD",Theodore,Sin,5246 Brittany Dr,Baton Rouge,LA,(225) 757-4140,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Baton Rouge,5246 Brittany Dr,30.40148035,-91.10929403
Brightside Shopping Mall LLC,Chunwha,Shin,1750 Brightside Dr # A,Baton Rouge,LA,Not Available,Shopping Centers & Malls,Shopping Centers & Malls,,"$1,456,000 ",Baton Rouge,1750 Brightside Dr,30.3876955,-91.1775085
Essence Beauty Supply,Yong,Shin,6605 Highway 182 E,Morgan City,LA,(985) 702-8883,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$100,000 ",Morgan City,6605 Highway 182 E,,
Korean Agape Baptist Church,Yong,Shin,2020 Barataria Blvd,Marrero,LA,(504) 328-7372,Churches,Churches,,$0 ,New Orleans,2020 Barataria Blvd,29.8717959,-90.09826773
Louie Living LLC,Lee,Shin,423 Pastureview Dr,Baton Rouge,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Baton Rouge,423 Pastureview Dr,30.35646831,-91.09068035
Watch Outlet,Joshua,Shin,1401 W Esplanade Ave # 503,Kenner,LA,(504) 464-1330,Watches-Dealers,Watches-Dealers,,"$439,000 ",New Orleans,1401 W Esplanade Ave,30.0166715,-90.24934475
Young Tiger Donuts LLC,Chun Wha,Shin,1750 Brightside Dr # F,Baton Rouge,LA,Not Available,Doughnuts,Doughnuts,,"$188,000 ",Baton Rouge,1750 Brightside Dr,30.3876955,-91.1775085
Napier Of London LLC,Paul A,Sim,1510 Captain Shreve Dr,Shreveport,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Shreveport,1510 Captain Shreve Dr,32.46804038,-93.70619126
Rouses Market,Lori,Sim,204 N Canal Blvd,Thibodaux,LA,(985) 446-3427,Grocers-Retail,Grocers-Retail,,"$1,189,000 ",Houma-Bayou,204 N Canal Blvd,29.80082512,-90.81736733
Sim James Sungmin MD,James S,Sim,5131 Odonovan Dr # 100,Baton Rouge,LA,(225) 767-4893,Physicians & Surgeons,Physicians & Surgeons,,"$189,000 ",Baton Rouge,5131 Odonovan Dr,,
Korean Baptist Chr-Baton Rouge,Jae Dong,Shim,264 Burgin Ave,Baton Rouge,LA,(225) 768-7700,Churches,Churches,,$0 ,Baton Rouge,264 Burgin Ave,30.39407663,-91.15784118
Lafayette Korean Church,Youn,Shim,219 W Broussard Rd,Lafayette,LA,(337) 981-3646,Churches,Churches,,$0 ,Lafayette,219 W Broussard Rd,30.16142041,-92.09873294
Hansol Inc,Min K,An,62501 Commercial St,Roseland,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Hammond,62501 Commercial St,30.7555473,-90.510258
Orange Beauty Supply,Chong Ae,An,1900 Cameron St # B,Lafayette,LA,(337) 593-8021,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$148,000 ",Lafayette,1900 Cameron St,30.232511,-92.035505
Stars Wire LLC,Yan,An,220 Saint Nazaire Rd # C,Broussard,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Lafayette,220 Saint Nazaire Rd,,
"Yeo, Eric",Eric,Yeo,9209 Mansfield Rd,Shreveport,LA,(318) 671-0271,Pharmacists,Pharmacists,,"$56,000 ",Shreveport,9209 Mansfield Rd,32.4017706,-93.80405044
New Orleans VA Hosp Med Ctr,Philip A,Yeon,2400 Canal St,New Orleans,LA,(504) 412-3700,Physicians & Surgeons,Physicians & Surgeons,,"$685,000 ",New Orleans,2400 Canal St,29.9602534,-90.0844135
Arzi's,Ross,Youn,6413 Jones Creek Rd,Baton Rouge,LA,(225) 771-8644,Restaurants,Restaurants,,"$158,000 ",Baton Rouge,6413 Jones Creek Rd,30.3942675,-91.01776971
Elit Geomatics LLC,Sung,Youn,1003 Sterling Oaks Blvd,Slidell,LA,Not Available,Surveyors-Aerial,Surveyors-Aerial,,"$816,000 ",New Orleans,1003 Sterling Oaks Blvd,30.2805938,-89.735717
Beauty Gallery,John,OH,112 Cascade Dr,Houma,LA,(985) 746-5616,Art Galleries & Dealers,Art Galleries & Dealers,Beauty Salons,"$71,000 ",Houma-Bayou,112 Cascade Dr,,
Covington Cleaners,Hyun Mee,OH,1600 N Highway 190 # 9,Covington,LA,(985) 809-7075,Cleaners,Cleaners,,"$334,000 ",New Orleans,1600 N Highway 190,,
Covington Cleaners,Hyun Mee,OH,70457 Highway 21 # 116,Covington,LA,(985) 302-5091,Cleaners,Cleaners,,"$334,000 ",New Orleans,70457 Highway 21,,
H A N M I LLC,James,OH,3353 Whisper Ln,Gretna,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,3353 Whisper Ln,29.86218685,-90.03529715
I Communications No LLC,Hyun,OH,7917 Airline Dr,Metairie,LA,Not Available,Communications,Communications,,"$1,811,000 ",New Orleans,7917 Airline Dr,29.979152,-90.2220567
J & H Houma LLC,John Kyu,OH,112 Cascade Dr,Houma,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Houma-Bayou,112 Cascade Dr,,
Oh Victoria Padial MD,Victoria P,OH,8415 Goodwood Blvd # 202,Baton Rouge,LA,(225) 765-8013,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Baton Rouge,8415 Goodwood Blvd,30.44244365,-91.09901073
USA Cleaners,Jimmy,OH,6600 Franklin Ave # A10,New Orleans,LA,(504) 288-7609,Cleaners,Cleaners,,"$147,000 ",New Orleans,6600 Franklin Ave,30.0278311,-90.0545674
EMC Eye Medical Ctr,Fay L,Woo,7777 Hennessy Blvd # 4000,Baton Rouge,LA,(225) 766-7441,Physicians & Surgeons,Physicians & Surgeons,,"$567,000 ",Baton Rouge,7777 Hennessy Blvd,30.40329195,-91.10669675
Howard Woo MD,Howard,Woo,1514 Jefferson Hwy # 3,New Orleans,LA,(504) 842-4083,Physicians & Surgeons,Physicians & Surgeons,,"$462,000 ",New Orleans,1514 Jefferson Hwy,29.9610677,-90.14567367
Micah Project,Wesley,Woo,2022 Saint Bernard Ave,New Orleans,LA,(504) 528-9996,Associations,Associations,Social Service & Welfare Organizations,$0 ,New Orleans,2022 Saint Bernard Ave,29.9767289,-90.06849022
S K Beauty Supply,John,Woo,1438 Main St,Jeanerette,LA,(337) 276-7559,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),Cosmetics & Perfumes-Retail,"$690,000 ",Lafayette,1438 Main St,29.91667507,-91.66830119
"Woo, Helen",Helen,Woo,1514 Jefferson Hwy,New Orleans,LA,(504) 842-2136,Dietitians,Dietitians,,"$65,000 ",New Orleans,1514 Jefferson Hwy,29.9610677,-90.14567367
"Woo, Kenneth",Kenneth,Woo,4283 Carter St,Vidalia,LA,(318) 336-8801,Pharmacists,Pharmacists,,$0 ,Natchez,4283 Carter St,31.5707719,-91.4403002
888 Food Svc LLC,Xin,Yu,1306 Bonnet St,New Iberia,LA,Not Available,Food Service Management,Food Service Management,,"$545,000 ",Lafayette,1306 Bonnet St,,
Childrens Hospital Hematology,Lolie C,Yu,200 Henry Clay Ave # 4109,New Orleans,LA,(504) 896-9740,Physicians & Surgeons,Physicians & Surgeons,,"$685,000 ",New Orleans,200 Henry Clay Ave,29.9178692,-90.12764053
Chuan Yu Inc,Chuan,Yu,3535 Severn Ave # 2,Metairie,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,3535 Severn Ave,30.0133902,-90.1581121
Connection Synergy LLC,Bin,Yu,8000 Innvtn Park Dr # 3100,Baton Rouge,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Baton Rouge,8000 Innvtn Park Dr,,
Covington Kitchen & Bath,Zhi Yu,Yu,1600 N Highway 190 # 5,Covington,LA,(985) 898-0511,Counter Tops,Counter Tops,Kitchen Cabinets & Equipment-Household,"$167,000 ",New Orleans,1600 N Highway 190,,
H & Z LLC,Haiyun,Yu,2312 David Dr,Metairie,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,2312 David Dr,29.9974879,-90.2183656
Haiyang Enterprises LLC,Haiyang,Yu,3334 Severn Ave # 2,Metairie,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,New Orleans,3334 Severn Ave,30.0098039,-90.1596376
Hammond Kitchen & Bath,Shun Ming,Yu,1695 S Morrison Blvd,Hammond,LA,(985) 345-9948,Home Improvements,Home Improvements,Plumbing Fixtures & Supplies-New-Retail,"$723,000 ",Hammond,1695 S Morrison Blvd,30.4840971,-90.48261192
Hitlights,Bin,Yu,8000 G S R I Rd # 3100,Baton Rouge,LA,(225) 304-0408,Manufacturers,Manufacturers,,"$90,000 ",Baton Rouge,8000 G S R I Rd,,
Hong Kong,Jack,Yu,890 Lafayette St,Mandeville,LA,(985) 626-7181,Restaurants,Restaurants,,"$367,000 ",New Orleans,890 Lafayette St,30.36699261,-90.07004565
Hot Wok,Jia Yin,Yu,35055 LA Highway 16,Denham Springs,LA,(225) 665-1688,Restaurants,Restaurants,,"$134,000 ",Baton Rouge,35055 LA Highway 16,,
Mai Tai LLC,Yuzhao,Yu,6820 Vetrns Meml Blvd # 200a,Metairie,LA,(504) 885-4033,Restaurants,Restaurants,,"$298,000 ",New Orleans,6820 Vetrns Meml Blvd,,
Motherland African Art,Salu,Yu,1021 N Peters St,New Orleans,LA,(504) 522-0722,African Goods-Retail,African Goods-Retail,,"$473,000 ",New Orleans,1021 N Peters St,29.9594611,-90.059985
Nature Health Enterprise LLC,Zhanwen,Yu,4416 Johnston St # 9c,Lafayette,LA,Not Available,Health Services,Health Services,,"$992,000 ",Lafayette,4416 Johnston St,30.1930904,-92.0600951
Nolakorea Korean Restaurant,Eewhan,Yu,3120 Cleary Ave,Metairie,LA,(504) 702-8811,Restaurants,Restaurants,Advertising-Computer,"$149,000 ",New Orleans,3120 Cleary Ave,30.0021911,-90.172594
Ochsner Medical Ctr,Mary,Yu,1514 Jefferson Hwy,New Orleans,LA,(504) 842-3000,Physicians & Surgeons,Physicians & Surgeons,,"$462,000 ",New Orleans,1514 Jefferson Hwy,29.9610677,-90.14567367
Oki Japan Gonzales Inc,Zhong,Yu,1210 N Airline Hwy,Gonzales,LA,(225) 450-2227,Restaurants,Restaurants,,"$373,000 ",Baton Rouge,1210 N Airline Hwy,,
Pediatric Surgery LTD,David,Yu,200 Henry Clay Ave # 4231,New Orleans,LA,(504) 896-3977,Clinics,Clinics,Physicians & Surgeons,"$1,141,000 ",New Orleans,200 Henry Clay Ave,29.9178692,-90.12764053
Peking Garden Restaurant,Rong Weng,Yu,4416 Johnston St # 9d-E,Lafayette,LA,(337) 984-1290,Restaurants,Restaurants,,"$296,000 ",Lafayette,4416 Johnston St,30.1930904,-92.0600951
Sushi Of Morgan City,Yan,Yu,6214 Highway 182 E,Morgan City,LA,(985) 354-6433,Restaurants,Restaurants,,"$333,000 ",Morgan City,6214 Highway 182 E,,
Top Hair Plus Beauty Supply,Hosuk,Yu,2600 Waggoner Ave,Shreveport,LA,(318) 631-5024,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$563,000 ",Shreveport,2600 Waggoner Ave,32.453519,-93.777829
Weng's Chinese Cuisine Inc,Hua Lin,Yu,1605 E Bert Koun Loop,Shreveport,LA,Not Available,Restaurants,Restaurants,,"$333,000 ",Shreveport,1605 E Bert Koun Loop,,
Yu Charles Cong MD,Charles C,Yu,1514 Jefferson Hwy,New Orleans,LA,(504) 842-3970,Physicians & Surgeons,Physicians & Surgeons,,$0 ,New Orleans,1514 Jefferson Hwy,29.9610677,-90.14567367
"Yu, Lolie C MD",Lolie C,Yu,1221 S Clearview Pkwy,New Orleans,LA,(504) 842-3950,Physicians & Surgeons,Physicians & Surgeons,,"$462,000 ",New Orleans,1221 S Clearview Pkwy,,
"Yu, Michael MD",Michael,Yu,8300 Constantin Blvd,Baton Rouge,LA,(225) 374-1317,Physicians & Surgeons,Physicians & Surgeons,,"$567,000 ",Baton Rouge,8300 Constantin Blvd,30.40044245,-91.09797599
Yun Properties LLC,Hye Sun,Yun,1546 Hwy 190 W,Port Allen,LA,Not Available,Real Estate Management,Real Estate Management,,"$221,000 ",Baton Rouge,1546 Hwy 190 W,,
"Yun, Brittney T",Brittney T,Yun,243 Curtiss Rd # 100,Barksdale AFB,LA,(318) 456-6555,Social Workers,Social Workers,,"$64,000 ",Shreveport,243 Curtiss Rd,,
Beauty Express 2 LLC,Suk K,Yoon,3926 Barron St,Metairie,LA,(504) 581-8182,Beauty Salons,Beauty Salons,Cosmetics & Perfumes-Retail,"$115,000 ",New Orleans,3926 Barron St,30.0018631,-90.1730276
Beauty Plus,Jin Sung,Yoon,806 Main St,Baker,LA,(225) 771-1104,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$147,000 ",Baton Rouge,806 Main St,30.58283483,-91.16905101
H A N G A R A M Inc,Eun Gon,Yoon,1781 Monroe St,Alexandria,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Alexandria,1781 Monroe St,31.30757442,-92.46012421
King's Mart,Paul,Yoon,1781 Monroe St,Alexandria,LA,(318) 487-4488,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$404,000 ",Alexandria,1781 Monroe St,31.30757442,-92.46012421
Marine Gears Intl,Marvin,Yoon,2304 Engineers Rd # D,Belle Chasse,LA,(504) 393-0339,Mechanical Power Trans Equip NEC (Mfrs),Mechanical Power Trans Equip NEC (Mfrs),Marine Equipment & Supplies,"$15,230,000 ",New Orleans,2304 Engineers Rd,29.8446873,-90.03741145
Yoon Maria Haejin DO,Maria H,Yoon,8300 Constantin Blvd,Baton Rouge,LA,(225) 374-1317,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Baton Rouge,8300 Constantin Blvd,30.40044245,-91.09797599
Yoon's Group LLC,Chandra,Yoon,7731 Perkins Rd # 100,Baton Rouge,LA,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Baton Rouge,7731 Perkins Rd,30.3937218,-91.10673455
"Yoon, Jasmine",Jasmine,Yoon,15929 Airline Hwy,Baton Rouge,LA,(225) 752-2159,Pharmacists,Pharmacists,,$0 ,Baton Rouge,15929 Airline Hwy,30.3594983,-91.00705249
Arzi's,Ross,Youn,6413 Jones Creek Rd,Baton Rouge,LA,(225) 771-8644,Restaurants,Restaurants,,"$158,000 ",Baton Rouge,6413 Jones Creek Rd,30.3942675,-91.01776971
Elit Geomatics LLC,Sung,Youn,1003 Sterling Oaks Blvd,Slidell,LA,Not Available,Surveyors-Aerial,Surveyors-Aerial,,"$816,000 ",New Orleans,1003 Sterling Oaks Blvd,30.2805938,-89.735717
Ace Beauty Group,Wie,Yi,58468 Belleview Rd,Plaquemine,LA,(225) 385-4256,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),Cosmetics & Perfumes-Retail,"$1,469,000 ",Baton Rouge,58468 Belleview Rd,,
Ascension Catholic Church,Paul,Yi,716 Mississippi St,Donaldsonville,LA,(225) 473-3176,Cemeteries,Cemeteries,Churches,"$383,000 ",Baton Rouge,716 Mississippi St,30.104151,-90.98368188
Best Alterations-Dry Cleaners,Song,Yi,1102 Entrance Rd,Leesville,LA,(337) 537-9763,Monograms,Monograms,Cleaners,"$90,000 ",Ft Polk S,1102 Entrance Rd,,
Bruce's Chinese Kitchen,Kennard,Yi,39510 Highway 190 E,Slidell,LA,(985) 201-7005,Restaurants,Restaurants,Caterers,"$184,000 ",New Orleans,39510 Highway 190 E,,
Chunhui Yi MD,Chunhui,Yi,2700 Napoleon Ave,New Orleans,LA,(504) 899-9311,Physicians & Surgeons,Physicians & Surgeons,,"$685,000 ",New Orleans,2700 Napoleon Ave,29.9375381,-90.10443626
Dr Cleaners,Ae,Yi,9301 Lake Forest Blvd # 102,New Orleans,LA,(504) 245-8191,Cleaners,Cleaners,,"$147,000 ",New Orleans,9301 Lake Forest Blvd,30.0297766,-89.98219588
Miller's Grocery,Lee,Yi,33630 Highway 16,Amite,LA,(985) 748-6197,Grocers-Retail,Grocers-Retail,,"$621,000 ",Baton Rouge,33630 Highway 16,,
Tokyo Japan Sushi-Hibachi,Gui Ren,Yi,107 Hector Connoly Rd # 200-20,Carencro,LA,Not Available,Restaurants,Restaurants,,"$493,000 ",Lafayette,107 Hector Connoly Rd,30.32254415,-92.02785397
