Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Ranger Wireless Communications,Ted J,An,868 N Nova Rd,Daytona Beach,FL,(386) 254-5151,Computers-Service & Repair,Computers-Service & Repair,Cellular Telephones (Services),"$550,000 ",Deltona,868 N Nova Rd,29.2207584,-81.0503853
Rosen Spa,A,An,1512 S Nova Rd,Daytona Beach,FL,(386) 310-4911,Massage Therapists,Massage Therapists,Spas-Beauty & Day,"$83,000 ",Deltona,1512 S Nova Rd,29.1768284,-81.0302142
Sakura Gables Japanese Rstrnt,Taesik,An,440 S Dixie Hwy,Coral Gables,FL,(305) 665-7020,Restaurants,Restaurants,,"$779,000 ",Miami-Ft Ldr,440 S Dixie Hwy,25.7249735,-80.2626121
Slan Inc,Viacheslav,An,1175 NE Miami Gardens Dr # 401,North Miami Beach,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,1175 NE Miami Gardens Dr,25.9420472,-80.1820708
Starboard Cruise Svc,Shumin,An,9290 NW 112th Ave # 1,Medley,FL,(305) 887-1750,Cruises,Cruises,,"$3,511,000 ",Miami-Ft Ldr,9290 NW 112th Ave,25.8836185,-80.3798156
Sunshine Acupuncture Ctr,Andy,An,1811 N Belcher Rd # H4,Clearwater,FL,(727) 797-1161,Acupuncture,Acupuncture,Clinics,"$77,000 ",Tampa,1811 N Belcher Rd,27.9744441,-82.7462341
T & X Yacht Refinishing Inc,Xa,An,284 115th Ave N,Saint Petersburg,FL,Not Available,Yachts,Yachts,,"$4,376,000 ",Tampa,284 115th Ave N,27.876626741997,-82.63631583251558
Vietnamese Alliance Church,Thai,An,3300 S Bumby Ave,Orlando,FL,(407) 816-5888,Churches,Churches,,$0 ,Orlando,3300 S Bumby Ave,28.5126019,-81.3516641
Yang's Acupuncture,Xiaoying,An,1318 SE 17th St,Fort Lauderdale,FL,(954) 522-6405,Physicians & Surgeons,Physicians & Surgeons,Alternative Medicine,"$413,000 ",Miami-Ft Ldr,1318 SE 17th St,26.10054833119264,-80.12943107916448
Yangs Acupuncture & Herbal Ctr,Xiaoying,An,1081 SE 17th St,Fort Lauderdale,FL,(954) 522-6425,Acupuncture,Acupuncture,Physicians & Surgeons,"$59,000 ",Miami-Ft Ldr,1081 SE 17th St,26.100502286219143,-80.13136689862704
A Massage Inc,Han,Yang,104 W Indiantown Rd,Jupiter,FL,Not Available,Massage Therapists,Massage Therapists,,"$56,000 ",Miami-Ft Ldr,104 W Indiantown Rd,26.93406398979592,-80.09506831632653
Bay Surgical Specialists,Chun K,Yang,960 7th Ave N,Saint Petersburg,FL,(727) 821-8101,Physicians & Surgeons,Physicians & Surgeons,,"$626,000 ",Tampa,960 7th Ave N,27.7792686122449,-82.64730310204082
Jade Yang LLC,Hong,Yang,10915 SE US Highway 441,Belleview,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Ocala,10915 SE US Highway 441,,
Korea Restaurant,Sang,Yang,8438 W Oakland Park Blvd,Sunrise,FL,(754) 779-7130,Restaurants,Restaurants,,$0 ,Miami-Ft Ldr,8438 W Oakland Park Blvd,26.168064684645085,-80.26407016300887
Korean First Presbyterian Chr,Hyoung,Yang,2121 Blanding Blvd,Jacksonville,FL,(904) 384-2121,Churches,Churches,,$0 ,Jacksonville,2121 Blanding Blvd,30.279990253814738,-81.72664269716353
Morse Family Dentistry,Seung C,Yang,2199 A1a S,Saint Augustine,FL,(904) 471-3300,Dentists,Dentists,,"$615,000 ",Jacksonville,2199 A1a S,29.8257802,-81.2718085
Top Quality Food Inc,Min,Yang,601 SW 33rd Ave,Ocala,FL,(352) 620-0205,Food Service-Distributors (Whls),Food Service-Distributors (Whls),Foods-Carry Out,"$2,420,000 ",Ocala,601 SW 33rd Ave,29.181252448956144,-82.17718915132372
University Of Florida,Yong,Yang,106 SW 140th Ter,Newberry,FL,Not Available,University-College Dept/Facility/Office,University-College Dept/Facility/Office,,$0 ,Gainesville,106 SW 140th Ter,,
Yang Brothers Inc,Han K,Yang,1620 Stockton St,Jacksonville,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Jacksonville,1620 Stockton St,30.3106358,-81.6882913
Yang Lee T MD,Lee T,Yang,601 E Rollins St,Orlando,FL,(407) 303-1944,Physicians & Surgeons,Physicians & Surgeons,,"$596,000 ",Orlando,601 E Rollins St,28.5739529,-81.370734
"Yang, Hyehwan",Hyehwan,Yang,Department Of Medicine,Gainesville,FL,(352) 265-0655,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Gainesville,Department Of Medicine,,
"Yang, Jimin",Jimin,Yang,5145 Deer Park Dr,New Port Richey,FL,(727) 809-1555,Dietitians,Dietitians,,$0 ,Tampa,5145 Deer Park Dr,,
Yu-Mi Sushi Japanese Rstrnt-Cf,Minsan,Yang,9820 Alternate A1a,Palm Beach Gardens,FL,(561) 776-9209,Restaurants,Restaurants,,"$264,000 ",Miami-Ft Ldr,9820 Alternate A1a,26.8259552,-80.0893455
Beautiful Church Of Orlando,Joonyong,Um,7850 Bates Rd,Orlando,FL,(407) 731-9457,Churches,Churches,,$0 ,Orlando,7850 Bates Rd,,
Smile Dental,Rhina,Um,11500 University Blvd # 101,Orlando,FL,(407) 737-6464,Dentists,Dentists,,"$554,000 ",Orlando,11500 University Blvd,,
Smile Dental,Rhina,Um,11500 University Blvd # 101,Orlando,FL,(407) 737-6464,Dentists,Dentists,,"$2,080,000 ",Orlando,11500 University Blvd,,
"Um, Jong M DDS",Jong M,Um,2200 Kings Hwy # 3i,Port Charlotte,FL,(941) 204-9081,Dentists,Dentists,,"$587,000 ",Punta Gorda,2200 Kings Hwy,26.982801,-82.062668
Wholesale Plant Ind,Tae G,Um,32309 Senese Rd,Sorrento,FL,(352) 383-4531,Nurseries-Plants Trees & Etc-Wholesale,Nurseries-Plants Trees & Etc-Wholesale,,"$2,722,000 ",Orlando,32309 Senese Rd,28.8186561,-81.5760215
Mim's Mini Mart,Jung,Uhm,2399 US Highway 1,Mims,FL,(321) 268-9182,Convenience Stores,Convenience Stores,,"$380,000 ",Palm Bay,2399 US Highway 1,,
Showroom,Gui,Uhm,9401 W Colonial Dr # 334,Ocoee,FL,(863) 676-8866,Clothing-Retail,Clothing-Retail,Women's Apparel-Retail,"$377,000 ",Orlando,9401 W Colonial Dr,28.5513285,-81.5577256
Costco Wholesale,Rosina,Yeo,17800 Congress Ave,Boca Raton,FL,(561) 981-5004,Wholesale Clubs,Wholesale Clubs,Department Stores,"$42,686,000 ",Miami-Ft Ldr,17800 Congress Ave,26.410834899999998,-80.10102222357528
Costco Wholesale,Rosina,Yeo,2225 Grand Cypress Dr,Lutz,FL,(813) 279-7031,Wholesale Clubs,Wholesale Clubs,Department Stores,"$45,748,000 ",Tampa,2225 Grand Cypress Dr,,
Jet Tools Engineering LLC,Alvin,Yeo,12207 SW 131st Ave,Miami,FL,Not Available,Engineers,Engineers,,"$503,000 ",Miami-Ft Ldr,12207 SW 131st Ave,25.6542744,-80.4058369
Juliayeo 302 LLC,Gaik B,Yeo,728 SW Pine Island Rd # 4,Cape Coral,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Cape Coral,728 SW Pine Island Rd,26.6439832,-81.9915001
Keng Teck Ling LLC,Chor K,Yeo,728 SW Pine Island Rd # 4,Cape Coral,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Cape Coral,728 SW Pine Island Rd,26.6439832,-81.9915001
Lake Nona Medical Ctr,Diane,Yeo,10437 Moss Park Rd,Orlando,FL,(407) 802-1100,Physicians & Surgeons,Physicians & Surgeons,,"$795,000 ",Orlando,10437 Moss Park Rd,,
Orlando Pediatrics,Valerie,Yeo,22 N John Young Pkwy,Kissimmee,FL,(407) 483-7925,Physicians & Surgeons,Physicians & Surgeons,Clinics,"$481,000 ",Orlando,22 N John Young Pkwy,28.3016573,-81.4161223
Park's Taekwondo Federation,Jong,Yeo,5867 Wiles Rd,Coral Springs,FL,(954) 688-6348,Martial Arts Instruction,Martial Arts Instruction,,"$200,000 ",Miami-Ft Ldr,5867 Wiles Rd,26.286317759504968,-80.20334732427416
Pensacola State Basic Driver,Frances,Yeo,1000 College Blvd # 96,Pensacola,FL,(850) 484-1043,Motorcycle Instruction,Motorcycle Instruction,Driving Instruction,$0 ,Pensacola,1000 College Blvd,30.4785137,-87.1977847
Slick Willys Motorsports,William A,Yeo,295 S Wickham Rd,West Melbourne,FL,(321) 499-3916,Race Tracks,Race Tracks,Engines-Diesel (Whls),"$181,000 ",Palm Bay,295 S Wickham Rd,28.102352,-80.672554
Symphony Isles Security,Scott,Yeo,807 Symphony Isles Blvd,Ruskin,FL,(813) 641-1474,Security Guard & Patrol Service,Security Guard & Patrol Service,,"$518,000 ",Tampa,807 Symphony Isles Blvd,,
"Yeo, Frederick E MD",Frederick E,Yeo,229 Hovey Rd,Pensacola,FL,Not Available,Physicians & Surgeons,Physicians & Surgeons,,"$849,000 ",Pensacola,229 Hovey Rd,,
"Yeo, Kevin S Do",Kevin S,Yeo,307 Boatner Rd # 114,Eglin AFB,FL,(850) 883-8600,Physicians & Surgeons,Physicians & Surgeons,Clinics,$0 ,Crestview,307 Boatner Rd,,
Youn Seob Toh MD,Seob T,Youn,9822 Tree Tops Lake Rd,Tampa,FL,Not Available,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Tampa,9822 Tree Tops Lake Rd,,
"Youn, Teddy S MD",Teddy S,Youn,1149 Newell Dr # L3-100,Gainesville,FL,(352) 273-5550,Physicians & Surgeons,Physicians & Surgeons,,"$390,000 ",Gainesville,1149 Newell Dr,29.64181765,-82.34325450118195
"Youn, Teddy Si MD",Teddy Si,Youn,1329 SW 16th St,Gainesville,FL,(352) 273-5607,Physicians & Surgeons,Physicians & Surgeons,,"$390,000 ",Gainesville,1329 SW 16th St,29.63717384235153,-82.34290832529072
Dicapac USA Inc,Myeonghwan,Yeom,4210 L B Mcleod Rd # 116,Orlando,FL,(407) 601-5324,Shoes-Retail,Shoes-Retail,,"$883,000 ",Orlando,4210 L B Mcleod Rd,28.50863727752133,-81.42992353988909
Panera Bread,Geonwoo,Yeom,1440 Hendricks Ave # 3,Jacksonville,FL,(904) 396-4833,Restaurants,Restaurants,Foods-Carry Out,"$1,867,000 ",Jacksonville,1440 Hendricks Ave,30.310956502058122,-81.65480560085811
Vectornate USA,Sean,Yeom,12606 NW 115th Ave,Medley,FL,(305) 901-2692,Air Purification & Filtration Equipment,Air Purification & Filtration Equipment,Filters (Mfrs),"$2,153,000 ",Miami-Ft Ldr,12606 NW 115th Ave,25.887412,-80.3850203
A One Beauty Supply Inc,Agnes Y,OH,2320 1st St W,Bradenton,FL,Not Available,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$842,000 ",North Port,2320 1st St W,27.4990519,-82.5631017
Adventhealth Medical Group,Cheryl,OH,125 W Pineview St # 1001,Altamonte Springs,FL,(407) 862-3400,Physicians & Surgeons,Physicians & Surgeons,,"$524,000 ",Orlando,125 W Pineview St,,
All Brothers In C,Justin,OH,3191 W Colonial Dr,Orlando,FL,(407) 930-8800,Restaurants,Restaurants,,"$167,000 ",Orlando,3191 W Colonial Dr,28.5548909,-81.4154016
Bay Dental,John,OH,8814 Rocky Creek Dr,Tampa,FL,(813) 881-1234,Laboratories-Dental,Laboratories-Dental,,"$427,000 ",Tampa,8814 Rocky Creek Dr,,
Benessere Group LLC,Thomas,OH,10034 Oakside Ct,Orlando,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Orlando,10034 Oakside Ct,,
Betabridge Inc,Yong R,OH,452 Turkey Crk,Alachua,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Gainesville,452 Turkey Crk,29.76519914441726,-82.41129666384751
Bonchon,Amy,OH,504 N Alafaya Trl # 115,Orlando,FL,(407) 930-2035,Restaurants,Restaurants,Korean Foods,"$333,000 ",Orlando,504 N Alafaya Trl,28.4342419,-81.2516239
Bulgogi House,Sam,OH,705 W Colonial Dr,Orlando,FL,(407) 317-4193,Restaurants,Restaurants,,"$333,000 ",Orlando,705 W Colonial Dr,28.553074,-81.389262
Chris' A/C Co,Chris,OH,10235 US Highway 301,Dade City,FL,(352) 521-4977,Air Conditioning Equipment-Repair,Air Conditioning Equipment-Repair,Heating Contractors,"$1,032,000 ",Tampa,10235 US Highway 301,,
Coffeepass LLC,Jay,OH,100 E Pine St # 110,Orlando,FL,Not Available,Coffee Shops,Coffee Shops,,"$222,000 ",Orlando,100 E Pine St,28.5410443,-81.4055814
Color Reflections Inc,Jenny,OH,2960 Stirling Rd,Hollywood,FL,(954) 791-4910,Printers (Mfrs),Printers (Mfrs),Copying & Duplicating Service,"$3,551,000 ",Miami-Ft Ldr,2960 Stirling Rd,26.047660296499647,-80.18008960789743
Farmers Market,Myung,OH,5455 58th St N,Kenneth City,FL,(727) 546-1484,Fruits & Vegetables & Produce-Retail,Fruits & Vegetables & Produce-Retail,Farm Markets,"$410,000 ",Tampa,5455 58th St N,27.8216264,-82.71218712
Fastmed Health Mart,Taeho,OH,1846 N Pine Island Rd,Plantation,FL,(954) 741-6644,Pharmacies,Pharmacies,,"$1,394,000 ",Miami-Ft Ldr,1846 N Pine Island Rd,26.14543473973047,-80.26931179810154
Hill City Church,Sueng,OH,6018 N Highland Ave,Tampa,FL,(813) 239-0213,Churches,Churches,,$0 ,Tampa,6018 N Highland Ave,28.001966632653062,-82.46233020408164
Intellian Technologies USA Inc,Injae,OH,3172 N Andrews Avenue Ext,Pompano Beach,FL,(754) 444-4908,Satellite Comms Services-Common Carrier,Satellite Comms Services-Common Carrier,,"$2,030,000 ",Miami-Ft Ldr,3172 N Andrews Avenue Ext,,
J K Miami Corp,Jae Wung,OH,2700 NW 5th Ave # 13,Miami,FL,(305) 576-1578,Hair Goods & Supplies-Retail,Hair Goods & Supplies-Retail,Hair Ornaments,"$1,555,000 ",Miami-Ft Ldr,2700 NW 5th Ave,25.8023227,-80.203515
Jo Jo Salon,Jo J,OH,8612 Baymeadows Rd,Jacksonville,FL,(904) 619-6824,Beauty Salons,Beauty Salons,,"$142,000 ",Jacksonville,8612 Baymeadows Rd,30.2199087,-81.579662
Juvia,Sunny,OH,1111 Lincoln Rd # 300,Miami Beach,FL,(305) 763-8272,Restaurants,Restaurants,,"$312,000 ",Miami-Ft Ldr,1111 Lincoln Rd,25.7907641,-80.14081907369051
Khoten Inc,Jisa,OH,4000 Pnc D Leon Blvd # 470,Coral Gables,FL,(786) 747-1093,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,4000 Pnc D Leon Blvd,,
Korean Assembly Of God Of Miam,Myung Jun,OH,7777 SW 39th St,Davie,FL,Not Available,Churches,Churches,,$0 ,Miami-Ft Ldr,7777 SW 39th St,26.072999795918367,-80.25003906122448
Korean First Baptist Mission,Sueng,OH,6018 N Highland Ave,Tampa,FL,(813) 239-0213,Churches,Churches,,$0 ,Tampa,6018 N Highland Ave,28.001966632653062,-82.46233020408164
Korean Presbyterian Church,Kevin,OH,301 S Olive Ave,West Palm Beach,FL,(561) 651-1198,Churches,Churches,,$0 ,Miami-Ft Ldr,301 S Olive Ave,26.711174,-80.05204
Lakeland Seventh-Day Adventist,Darren,OH,1435 Gilmore Ave,Lakeland,FL,(863) 682-2213,Churches,Churches,,$0 ,Lakeland,1435 Gilmore Ave,28.0706382,-81.9512695
Lighthouse Point City Clerk,Jennifer,OH,2200 NE 38th St # B,Lighthouse Point,FL,(954) 943-6500,City Government-Executive Offices,City Government-Executive Offices,Government Offices-City/Village & Twp,$0 ,Miami-Ft Ldr,2200 NE 38th St,26.277636,-80.092805
Lighthouse Point Police Dept,Chris,OH,3701 NE 22nd Ave,Lighthouse Point,FL,(954) 942-8080,Police Departments,Police Departments,,$0 ,Miami-Ft Ldr,3701 NE 22nd Ave,26.2763261,-80.09376706231319
Living Water Msn Of New Light,Eunmee,OH,19007 Saint Laurent Dr,Lutz,FL,Not Available,Churches,Churches,,$0 ,Tampa,19007 Saint Laurent Dr,,
Mercon Coffee Corp,Joshua,OH,2333 Pnc D Leon Blvd # 600,Coral Gables,FL,Not Available,Coffee Shops,Coffee Shops,,"$208,000 ",Miami-Ft Ldr,2333 Pnc D Leon Blvd,,
Oh So Yeon MD,So Y,OH,1884 W County Rd 419 # 1000,Oviedo,FL,(407) 249-1234,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Orlando,1884 W County Rd 419,28.6520397,-81.1564081
"Oh, Esther S MD",Esther S,OH,10150 Highland Mnr Dr # 145,Tampa,FL,(203) 307-2175,Physicians & Surgeons,Physicians & Surgeons,,"$643,000 ",Tampa,10150 Highland Mnr Dr,,
"Oh, Gregory Do",Gregory,OH,499 E Central Pkwy # 205,Altamonte Springs,FL,(407) 303-6830,Physicians & Surgeons,Physicians & Surgeons,,"$524,000 ",Orlando,499 E Central Pkwy,28.669733,-81.374217
"Oh, Jae Dc",Jae,OH,2014 S Orange Ave # 200,Orlando,FL,(407) 423-4761,Chiropractors DC,Chiropractors DC,,"$347,000 ",Orlando,2014 S Orange Ave,28.519108714285714,-81.37645271428572
"Oh, Kei Shing MD",Kei Shing,OH,4300 Alton Rd,Miami Beach,FL,(305) 354-6640,Physicians & Surgeons,Physicians & Surgeons,,"$609,000 ",Miami-Ft Ldr,4300 Alton Rd,25.81338075,-80.14087344557441
"Oh, Max Hyunmin",Max Hyunmin,OH,2631 Centennial Blvd # 100,Tallahassee,FL,(850) 877-8539,Physicians Assistants,Physicians Assistants,,"$48,000 ",Tallahassee,2631 Centennial Blvd,30.479867,-84.22975110201756
"Oh, Yong T MD",Yong T,OH,500 Winderley Pl # 115,Maitland,FL,(407) 581-9180,Physicians & Surgeons,Physicians & Surgeons,,"$596,000 ",Orlando,500 Winderley Pl,28.632322,-81.395885
"Oh, Yunjae",Yunjae,OH,5200 NW 43rd St,Gainesville,FL,(352) 376-0585,Pharmacists,Pharmacists,,$0 ,Gainesville,5200 NW 43rd St,29.701508914572862,-82.38898695477387
Premium Beauty Outlet,Jungsook,OH,4049 W Oak Ridge Rd,Orlando,FL,(407) 226-0901,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Factory Outlets,"$423,000 ",Orlando,4049 W Oak Ridge Rd,28.4721091,-81.4394193
Right Rx FL LLC,Taeho R,OH,4600 Sheridan St # 200,Fort Lauderdale,FL,(954) 367-6066,Business Management Consultants,Business Management Consultants,,"$1,394,000 ",Miami-Ft Ldr,4600 Sheridan St,,
Soobong LLC,Sam S,OH,705 W Colonial Dr,Orlando,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Orlando,705 W Colonial Dr,28.553074,-81.389262
Specialty Benefits Mgmt Group,Taeho,OH,6412 N University Dr # 113,Tamarac,FL,Not Available,Employee Benefit Consultants,Employee Benefit Consultants,,"$253,000 ",Miami-Ft Ldr,6412 N University Dr,26.201044173288604,-80.25204154453431
Stephen S Oh MD,Stephen S,OH,341 N Clyde Morris Blvd,Daytona Beach,FL,(386) 258-6455,Physicians & Surgeons,Physicians & Surgeons,Psychiatry-Adult Child & Adolescent,"$578,000 ",Deltona,341 N Clyde Morris Blvd,29.2035363,-81.0564794953125
Sunny's Beauty & Fashions Inc,Jin,OH,3163 Central Ave,Saint Petersburg,FL,(727) 321-4913,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons-Equipment & Supplies (Whls),"$138,000 ",Tampa,3163 Central Ave,27.771062592684867,-82.67626628958382
Tian Xiao Inc,Sam S,OH,3845 Winter Rose Dr,Orlando,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Orlando,3845 Winter Rose Dr,28.607867250041583,-81.42651662708482
Tonys Dry Cleaner,Seseong,OH,12007 Indian Rocks Rd,Largo,FL,(727) 595-3686,Cleaners,Cleaners,Alterations-Clothing,"$142,000 ",Tampa,12007 Indian Rocks Rd,27.882298919278103,-82.83229855075409
Unikey Technologies Inc,Jay,OH,111 W Jefferson St # 100,Orlando,FL,(407) 434-1539,Software/Application/Platform Publishing,Software/Application/Platform Publishing,,"$4,407,000 ",Orlando,111 W Jefferson St,28.5447996,-81.3651003
US Rx Care,Taeho,OH,4600 Sheridan St # 200,Hollywood,FL,(754) 800-7992,Pharmacies,Pharmacies,Pharmaceutical Consultants,"$2,787,000 ",Miami-Ft Ldr,4600 Sheridan St,26.032546,-80.190246
Voesh Corp,Seung H,OH,4781 N Congress Ave # 2130,Boynton Beach,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,4781 N Congress Ave,26.571473102180665,-80.08980574022227
Wolverine Anesthesia Conslnts,Yong T,OH,1414 Kuhl Ave,Orlando,FL,(407) 872-2244,Physicians & Surgeons,Physicians & Surgeons,,"$596,000 ",Orlando,1414 Kuhl Ave,28.52570719387419,-81.37655726764979
777 Arcade,Kenneth D,Woo,211 W Ventura Ave,Clewiston,FL,Not Available,Arcades,Arcades,,"$208,000 ",Clewiston,211 W Ventura Ave,26.752482408163267,-80.9353539387755
777 Arcade,Ken,Woo,935 W Sugarland Hwy,Clewiston,FL,(863) 599-7141,Arcades,Arcades,,"$104,000 ",Clewiston,935 W Sugarland Hwy,,
American Power & Gas LLC,Brandon,Woo,10601 Belcher Rd S,Seminole,FL,(727) 733-8700,Energy Management Systems & Products,Energy Management Systems & Products,Electric Companies,"$447,000 ",Tampa,10601 Belcher Rd S,,
Best On Time LLC,Frank,Woo,14629 SW 104th St # 108,Miami,FL,Not Available,Restaurants,Restaurants,,"$312,000 ",Miami-Ft Ldr,14629 SW 104th St,25.6716695,-80.430652
Bushido Izayaki LLC,Jon V,Woo,3688 Webber St,Sarasota,FL,Not Available,Martial Arts Instruction,Martial Arts Instruction,,"$165,000 ",North Port,3688 Webber St,27.30818641399149,-82.49612121198987
Cleveland Clinic FL Emergency,Melissa A,Woo,3100 Weston Rd,Weston,FL,(954) 659-5000,Physicians & Surgeons,Physicians & Surgeons,,"$620,000 ",Miami-Ft Ldr,3100 Weston Rd,26.0815823,-80.3644924
Flynn Gray LLC,Kyung H,Woo,2468 Blanding Blvd,Middleburg,FL,(904) 727-6055,Dentists,Dentists,,"$555,000 ",Jacksonville,2468 Blanding Blvd,30.0642911,-81.8707941
Gary Woo Express,Gary,Woo,9874 Yamato Rd # 126,Boca Raton,FL,(561) 483-8889,Restaurants,Restaurants,,"$317,000 ",Miami-Ft Ldr,9874 Yamato Rd,26.394321,-80.0976927
Haneke Design,Michael,Woo,306 E Tyler St # 300,Tampa,FL,(813) 377-2470,Website Design Service,Website Design Service,Software/Application/Platform Developers & Pr,"$5,641,000 ",Tampa,306 E Tyler St,27.95249125,-82.45950823467476
Jean Woo DDS,Jean,Woo,123 2nd St SE,Fort Walton Beach,FL,(850) 275-0377,Dentists,Dentists,Cosmetic Dentistry,"$824,000 ",Crestview,123 2nd St SE,30.406774032224448,-86.60845948992137
Jean Woo DDS PA,Jean,Woo,123 2nd St SE,Fort Walton Beach,FL,(850) 243-7177,Dentists,Dentists,Cosmetic Dentistry,"$550,000 ",Crestview,123 2nd St SE,30.406774032224448,-86.60845948992137
KD Biz Coach,Kenneth,Woo,1128 Royal Palm Beach Blvd # 3,Royal Palm Beach,FL,(678) 437-9988,Personal Coaching,Personal Coaching,,"$132,000 ",Miami-Ft Ldr,1128 Royal Palm Beach Blvd,26.706703798994976,-80.2291099798995
Kyung Hun Woo Inc,Kyung H,Woo,1307 Red Maple Ct,Orange Park,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Jacksonville,1307 Red Maple Ct,30.172766,-81.722175
Miaexplore LLC,Edgar O,Woo,13876 SW 56th St # 355,Miami,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,13876 SW 56th St,25.713816,-80.4183908
MS Water LLC,Lee S,Woo,5079 Edgewater Dr,Orlando,FL,Not Available,Water Companies-Bottled/Bulk & Etc,Water Companies-Bottled/Bulk & Etc,,"$387,000 ",Orlando,5079 Edgewater Dr,28.5840606,-81.3919012
Olympusat Inc,Ryan,Woo,477 S Rosemary Ave # 306,West Palm Beach,FL,(561) 684-5657,Business Services NEC,Business Services NEC,Transcribing Service-Tape Disc Etc,"$268,000 ",Miami-Ft Ldr,477 S Rosemary Ave,26.709817408163264,-80.05721263265306
Pinecrest Family Dental,Kelly,Woo,11507 S Dixie Hwy,Pinecrest,FL,(305) 235-0020,Dentists,Dentists,,"$665,000 ",Miami-Ft Ldr,11507 S Dixie Hwy,25.6917437,-80.3047744
Silver Star Chinese,Jack,Woo,5016 Blanding Blvd,Jacksonville,FL,(904) 778-8501,Restaurants,Restaurants,,"$267,000 ",Jacksonville,5016 Blanding Blvd,30.251815496250753,-81.74315884907766
THAI 5 Fast Food,Khim,Woo,3424 S Dale Mabry Hwy,Tampa,FL,(813) 374-2153,Restaurants,Restaurants,,"$271,000 ",Tampa,3424 S Dale Mabry Hwy,27.91216105128205,-82.5059882051282
Violet Lightning Software LLC,Alexander K,Woo,1900 Barbados Rd,West Palm Beach,FL,Not Available,Software/Application/Platform Publishing,Software/Application/Platform Publishing,,"$3,833,000 ",Miami-Ft Ldr,1900 Barbados Rd,,
Woo Charl DO,Charl,Woo,7031 SW 62nd Ave,South Miami,FL,(305) 284-7551,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Miami-Ft Ldr,7031 SW 62nd Ave,25.7057985,-80.29311096346885
Woo Collective Co LLC,Edgar O,Woo,13876 SW 56th St Pmb 355,Miami,FL,Not Available,Religious Organizations,Religious Organizations,,$0 ,Miami-Ft Ldr,13876 SW 56th St Pmb 355,,
"Woo, Ji Woong Dpt",Ji Woong,Woo,3250 Meridian Pkwy,Weston,FL,(954) 659-5000,Physical Therapists,Physical Therapists,,"$59,000 ",Miami-Ft Ldr,3250 Meridian Pkwy,26.0769908,-80.3673206
"Woo, Kyung H DDS",Kyung H,Woo,2415 SW 27th Ave,Ocala,FL,(352) 237-6196,Dentists,Dentists,,"$521,000 ",Ocala,2415 SW 27th Ave,29.1854566,-82.1686107
"Woo, Michael",Michael,Woo,4501 Hoffner Ave,Belle Isle,FL,(407) 850-2373,Pharmacists,Pharmacists,,$0 ,Orlando,4501 Hoffner Ave,28.4844581,-81.349665
"Woo, Sung",Sung,Woo,2900 N Commerce Pkwy,Miramar,FL,(786) 362-8225,Pharmacists,Pharmacists,,$0 ,Miami-Ft Ldr,2900 N Commerce Pkwy,25.98266107770817,-80.28132982032936
C & T Variety,Timothy,Won,1596 FL GA Hwy,Havana,FL,(850) 539-3806,Variety Stores,Variety Stores,,"$791,000 ",Tallahassee,1596 FL GA Hwy,,
Embroider Too,Phillip,Won,24410 State Road 54,Lutz,FL,(813) 909-0239,Clothing-Wholesale,Clothing-Wholesale,,"$2,342,000 ",Tampa,24410 State Road 54,,
J's Meat Market Inc,Jae W,Won,420 Ml King Jr Ave W,Bradenton,FL,(941) 745-3500,Meat-Retail,Meat-Retail,,"$2,228,000 ",North Port,420 Ml King Jr Ave W,,
JK Jewelry,John,Won,8221 Glades Rd,Boca Raton,FL,(561) 852-2733,Jewelers-Retail,Jewelers-Retail,Jewelry Buyers (Whls),"$575,000 ",Miami-Ft Ldr,8221 Glades Rd,26.3682702,-80.1741175
Joseph J Won Crpc-Merrill,Joseph,Won,900 S US Highway 1 # 400,Jupiter,FL,(561) 745-1415,Financial Advisory Services,Financial Advisory Services,Financial Planning Consultants,"$319,000 ",Miami-Ft Ldr,900 S US Highway 1,,
