Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Mercedes Benz-Birmingham,Gary,Moon,750 Mercedes Way,Irondale,AL,(205) 848-7000,Automobile Dealers-New Cars,Automobile Dealers-New Cars,Automobile Dealers-Electric Cars-New,"$7,086,000 ",Birmingham,750 Mercedes Way,,
Moon Construction Svc Inc,Joe,Moon,206 Beirne Ave NE,Huntsville,AL,(256) 489-1448,General Contractors,General Contractors,,"$1,480,000 ",Huntsville,206 Beirne Ave NE,34.74086995918367,-86.58299842857143
Moon Construction Svc Inc,Joseph,Moon,PO Box 19048,Huntsville,AL,(256) 489-1448,General Contractors,General Contractors,Concrete-Ready Mixed,"$1,480,000 ",Huntsville,PO Box 19048,,
Moon Income Tax Svc,Georgia,Moon,1911 Gurnee Ave,Anniston,AL,(256) 237-4028,Tax Return Preparation & Filing,Tax Return Preparation & Filing,,"$35,000 ",Anniston,1911 Gurnee Ave,33.66922001269341,-85.83095657614206
Moon Variety & Frame Shop,Harry,Moon,694 Cedar Bluff Rd,Centre,AL,(256) 927-5605,Picture Framing,Picture Framing,Variety Stores,"$161,000 ",,694 Cedar Bluff Rd,34.160875739952566,-85.66762154470598
"Moon, Danielle M",Danielle M,Moon,1222 Somerville Rd SE,Decatur,AL,(256) 341-0152,Nurses-Practitioners,Nurses-Practitioners,,"$114,000 ",Decatur,1222 Somerville Rd SE,,
"Moon, Joseph",Joseph,Moon,1235 Point Mallard Pkwy SE,Decatur,AL,(256) 898-3037,Pharmacists,Pharmacists,,$0 ,Decatur,1235 Point Mallard Pkwy SE,34.5406905,-86.9192921
"Moon, Kiersten T OD",Kiersten T,Moon,109 Coosa St E # A,Talladega,AL,(256) 362-4872,Optometrists OD,Optometrists OD,,"$254,000 ",Talladega,109 Coosa St E,33.43781053257874,-86.10271489432876
"Moon, Robert H MD",Robert H,Moon,501 Dexter Ave,Montgomery,AL,Not Available,Physicians & Surgeons,Physicians & Surgeons,,"$653,000 ",Montgomery,501 Dexter Ave,32.377731,-86.302375
"Moon, Tina S Aty",Tina S,Moon,131 1st St,Prattville,AL,(334) 361-3339,Attorneys,Attorneys,,"$320,000 ",Montgomery,131 1st St,,
Oakstone Publishing LLC,Justin,Moon,2 Perimeter Park S # 160e,Birmingham,AL,(800) 633-4743,Publishing Consultants,Publishing Consultants,Publishers (Mfrs),$0 ,Birmingham,2 Perimeter Park S,33.43826697064119,-86.72419090382725
Primesouth Bank,Whitney,Moon,301 Main St,Tallassee,AL,(334) 283-6594,Banks,Banks,,"$6,884,000 ",Alexandr Cty,301 Main St,32.5435956,-85.87347
RE/Max Classic,Rodney,Moon,5511 Highway 280 # 116,Birmingham,AL,(205) 408-1306,Real Estate,Real Estate,,"$2,252,000 ",Birmingham,5511 Highway 280,,
Riverbend Commons Condos,Jason,Moon,150 Rice Mine Rd,Tuscaloosa,AL,(205) 349-3913,Apartments,Apartments,Real Estate Management,"$254,000 ",Tuscaloosa,150 Rice Mine Rd,33.2289683,-87.5295463
Riverchase United Mthdst Chr,Seth,Moon,1953 Old Montgomery Hwy,Hoover,AL,(205) 987-4030,Churches,Churches,Schools-Pre-School/Kindergarten-Academic,$0 ,Birmingham,1953 Old Montgomery Hwy,33.3577215,-86.808879
RSVP,Jeananne,Moon,19272 US Highway 431,Guntersville,AL,(256) 571-7734,Non-Profit Organizations,Non-Profit Organizations,,$0 ,Albertville,19272 US Highway 431,,
Rumsey Environmental LLC,Justin,Moon,5400 Kauloosa Ave,Tuscaloosa,AL,(205) 248-0002,Consultants-Business NEC,Consultants-Business NEC,Dumps-Rubbish,"$1,408,000 ",Tuscaloosa,5400 Kauloosa Ave,33.161092054882886,-87.55269548171975
Saint-Gobain Abrasives,Brett,Moon,219 Cap Adkins Rd SE,Huntsville,AL,(256) 883-5000,Abrasive Products (Mfrs),Abrasive Products (Mfrs),Nonclay Refractories (Mfrs),"$43,746,000 ",Huntsville,219 Cap Adkins Rd SE,34.55315255102041,-86.53427306122448
Salon Centric,Mimi,Moon,1663 Mcfarland Blvd N # G1,Tuscaloosa,AL,(205) 366-1117,Beauty Salons-Equipment & Supplies (Whls),Beauty Salons-Equipment & Supplies (Whls),,"$2,708,000 ",Tuscaloosa,1663 Mcfarland Blvd N,33.23440010365459,-87.54435587379787
Servisfirst Bank,Lu,Moon,324 Arrington Blvd N,Birmingham,AL,(205) 949-2200,Banks,Banks,,"$1,623,000 ",Birmingham,324 Arrington Blvd N,33.5180426010101,-86.80614588888889
Shelby County Veteran Affairs,Harry,Moon,54 Kelly Ln,Columbiana,AL,(205) 669-3835,Government Offices-County,Government Offices-County,,$0 ,Birmingham,54 Kelly Ln,,
Ski Lodge Apartments,Penny,Moon,3501 Birmingham Hwy,Opelika,AL,(334) 745-5739,Apartments,Apartments,,"$439,000 ",Auburn-Oplka,3501 Birmingham Hwy,32.64471,-85.426134
Snap Fitness,Nikki,Moon,2846 Moody Pkwy # 200,Moody,AL,(205) 640-5588,Health Clubs Studios & Gymnasiums,Health Clubs Studios & Gymnasiums,Tanning Salons,"$29,000 ",Birmingham,2846 Moody Pkwy,33.590104606283056,-86.4970353267784
Sola Salon Studios,Kristen,Moon,808 Green Springs Hwy # 124,Homewood,AL,(205) 360-0580,Beauty Salons,Beauty Salons,Hair Cutting/Styling Wigs/Hair Pieces,"$650,000 ",Birmingham,808 Green Springs Hwy,33.4605871,-86.8193651
Sola Salon Studios,Kristen,Moon,1694 Montgomery Hwy # 172,Hoover,AL,(205) 360-0580,Beauty Salons,Beauty Salons,Spas-Beauty & Day,"$650,000 ",Birmingham,1694 Montgomery Hwy,33.3870091,-86.8079244
Sola Salon Studios,Kristen,Moon,3780 Riverchase Vlg # 500,Hoover,AL,(205) 360-0580,Beauty Salons,Beauty Salons,,"$650,000 ",Birmingham,3780 Riverchase Vlg,,
Sola Salon Studios,Kristen,Moon,710 Inverness Cors # 172,Hoover,AL,(205) 360-0580,Beauty Salons,Beauty Salons,,"$956,000 ",Birmingham,710 Inverness Cors,,
St James Hotel & Restaurant,Gavin,Moon,1200 Water Ave,Selma,AL,(334) 267-5733,Hotels & Motels,Hotels & Motels,Restaurants,"$506,000 ",Selma,1200 Water Ave,32.407008,-87.018016
Standard Furniture Mfg Co LLC,Danny,Moon,801 S US Highway 31,Bay Minette,AL,(251) 937-6741,Furniture-Manufacturers,Furniture-Manufacturers,Wood-Office Furniture (Mfrs),"$139,859,000 ",Daphne-Frhp,801 S US Highway 31,,
TCI,Josh,Moon,1317 Wilmer Ave # 103,Anniston,AL,(256) 237-1401,Computers-Service & Repair,Computers-Service & Repair,Radio/TV Broadcasting/Comm Equip (Mfrs),"$1,664,000 ",Anniston,1317 Wilmer Ave,33.6616238,-85.8281189
TMC,Pete,Moon,210 Wynn Dr NW,Huntsville,AL,(256) 837-4430,Environmental & Ecological Services,Environmental & Ecological Services,Electroplating/Polishing/Anodizing (Mfr),$0 ,Huntsville,210 Wynn Dr NW,34.72564946750539,-86.65618659814317
Tobacco Express,Linda,Moon,919 2nd Ave E,Oneonta,AL,(205) 274-9000,Cigar Cigarette & Tobacco Dealers-Retail,Cigar Cigarette & Tobacco Dealers-Retail,,"$184,000 ",Birmingham,919 2nd Ave E,33.95393161998019,-86.46672295208342
Toray Carbon Fibers America,Chet,Moon,2030 Highway 20,Decatur,AL,(256) 260-2626,Fiber & Fiber Products (Mfrs),Fiber & Fiber Products (Mfrs),,$0 ,Decatur,2030 Highway 20,,
Trussville Dentistry,Vicki F,Moon,3713 Mary Taylor Rd,Birmingham,AL,(205) 661-2201,Dentists,Dentists,Denturists,"$792,000 ",Birmingham,3713 Mary Taylor Rd,33.608759532867495,-86.62886391018736
Tuscumbia City Schools,Vickey,Moon,303 N Commons St E,Tuscumbia,AL,(256) 389-2900,School Districts,School Districts,,$0 ,Flrnc-Msc Sh,303 N Commons St E,34.7378856,-87.7013565
U-Haul Neighborhood Dealer,Charles,Moon,129 Hicks Industrial Blvd,Union Springs,AL,(334) 738-4002,Truck Renting & Leasing,Truck Renting & Leasing,Moving-Self-Service,"$442,000 ",,129 Hicks Industrial Blvd,32.14465601467771,-85.69771899882579
UA Huntsville Bookstore,Amanda,Moon,4705 Holmes Ave,Huntsville,AL,(256) 824-6604,Books School & Textbooks,Books School & Textbooks,Book Dealers-Retail,"$854,000 ",Huntsville,4705 Holmes Ave,,
United States Sports Academy,Jordan R,Moon,1 Academy Dr,Daphne,AL,(251) 626-3303,Schools-Universities & Colleges Academic,Schools-Universities & Colleges Academic,College Admissions Counselors,$0 ,Daphne-Frhp,1 Academy Dr,30.639965,-87.91248
USPS,Connie,Moon,6520 Stage Rd,Loachapoka,AL,(334) 887-8465,Post Offices,Post Offices,Mailing & Shipping Services,$0 ,Auburn-Oplka,6520 Stage Rd,32.60399657730454,-85.58930503380422
WEBB-Stiles Of Alabama,Ryan,Moon,700 Industrial Pkwy,Gadsden,AL,(256) 492-6642,Conveyors & Conveying Equipment-Mfrs,Conveyors & Conveying Equipment-Mfrs,Industrial Trucks Tractors/Trailers (Mfrs),"$17,765,000 ",Gadsden,700 Industrial Pkwy,33.99032396872937,-85.95900100607366
Wildflower Cafe,L C,Moon,6007 AL Highway 117,Mentone,AL,(256) 634-0066,Restaurants,Restaurants,Consignment Shops,"$1,235,000 ",Fort Payne,6007 AL Highway 117,,
Wiregrass Shrine Club,W C,Moon,6007 W Main St,Dothan,AL,(334) 792-3810,Clubs,Clubs,,$0 ,Dothan,6007 W Main St,31.239819240963854,-85.48391408835342
Wood Fruitticher Grocery Inc,Greg,Moon,2900 Alton Rd,Irondale,AL,(205) 836-9663,Food Service-Distributors (Whls),Food Service-Distributors (Whls),Food Brokers (Whls),"$424,512,000 ",Birmingham,2900 Alton Rd,33.56288,-86.6514265
Working Man Rental,Joel,Moon,661 Sutton Bridge Rd,Rainbow City,AL,(256) 413-9675,Contractors-Equip/Supls-Dlrs/Svc (Whls),Contractors-Equip/Supls-Dlrs/Svc (Whls),Lawn & Garden Equipment & Supls-Whls,"$1,515,000 ",Gadsden,661 Sutton Bridge Rd,33.965066,-86.039296
China Cafe,Mindy,Min,14450 Highway 231 431 N # B,Hazel Green,AL,(256) 828-5078,Restaurants,Restaurants,,"$153,000 ",Huntsville,14450 Highway 231 431 N,,
Cyberzone,Elaine,Bak,107 N 9th St,Opelika,AL,(334) 737-5000,Family Entertainment Centers,Family Entertainment Centers,Video Games,"$321,000 ",Auburn-Oplka,107 N 9th St,32.648472673469385,-85.38140771428571
Baldwin Optical & Hearing Aid,Yun K,Pak,310 E Laurel Ave,Foley,AL,(251) 943-1758,Optical Goods-Retail,Optical Goods-Retail,Contact Lenses,"$568,000 ",Daphne-Frhp,310 E Laurel Ave,30.406295778229143,-87.67982587055803
Cajun Grill,Hyeok,Pak,2801 Memorial Pkwy SW # 40,Huntsville,AL,(256) 534-7225,Restaurants,Restaurants,,"$153,000 ",Huntsville,2801 Memorial Pkwy SW,34.7066882,-86.5873659
Midfield Dental Ctr,Maria,Pak,114 Brookwood Rd E,Midfield,AL,(205) 923-6828,Dentists,Dentists,,"$528,000 ",Birmingham,114 Brookwood Rd E,33.4620858,-86.9106318
Mikato Japanese Steak House,John,Pak,3800 Gulf Shores Pkwy # 200,Gulf Shores,AL,(251) 968-2525,Restaurants,Restaurants,Caterers,"$487,000 ",Daphne-Frhp,3800 Gulf Shores Pkwy,30.3018838,-87.6800647
Port Of Decatur,Larry,Pak,500 Market St NW,Decatur,AL,(256) 353-1715,Business Development,Business Development,,"$741,000 ",Decatur,500 Market St NW,34.619049,-86.987495
Sunny's Home Cooking,Sunny,Pak,7380 Fairfax Byp,Valley,AL,(334) 756-2500,Restaurants,Restaurants,,"$148,000 ",Lagrange,7380 Fairfax Byp,32.81618885,-85.1979805608108
Alabama Symphony Orchestra,Karin,Park,3621 6th Ave S,Birmingham,AL,(205) 251-6929,Organizations,Organizations,Orchestras & Bands,$0 ,Birmingham,3621 6th Ave S,33.51786581035263,-86.77849194702596
American Family Care Trssvll,Kay,Park,5892 Trussville Crossings Pkwy,Birmingham,AL,(205) 655-4002,Physicians & Surgeons-Emergency Service,Physicians & Surgeons-Emergency Service,Physicians & Surgeons,"$3,903,000 ",Birmingham,5892 Trussville Crossings Pkwy,,
Autozone,Patrick,Park,1701 E Main St,Prattville,AL,(334) 365-9755,Automobile Parts & Supplies-Retail-New,Automobile Parts & Supplies-Retail-New,Batteries-Storage-Retail,"$1,144,000 ",Montgomery,1701 E Main St,32.460582,-86.425404
Bee Hive-Government Street,Bert E,Park,901 Government St,Mobile,AL,(251) 438-4714,Churches,Churches,Religious Organizations,$0 ,Mobile,901 Government St,30.68583635,-88.05379474767963
Boaters Choice Insurance,Jim,Park,2211 7th Ave S,Birmingham,AL,(205) 581-9126,Insurance-Boat,Insurance-Boat,,"$2,669,000 ",Birmingham,2211 7th Ave S,33.523587,-86.765832
Bobby Park Truck & Eqpt Inc,Pamela,Park,5301 Highway 69 S,Tuscaloosa,AL,(205) 759-4872,Truck-Repairing & Service,Truck-Repairing & Service,Truck Equipment & Parts-Wholesale,"$1,668,000 ",Tuscaloosa,5301 Highway 69 S,,
Brigham Williams Coml Prprts,Jed,Park,400 Union Hill Dr,Birmingham,AL,(205) 868-4575,Real Estate,Real Estate,Real Estate Consultants,"$383,000 ",Birmingham,400 Union Hill Dr,,
Century 21 Harris-Mckay Realty,Ruth,Park,123 S Quintard Ave,Anniston,AL,(256) 236-0377,Real Estate,Real Estate,Real Estate Management,"$2,169,000 ",Anniston,123 S Quintard Ave,33.645692821430984,-85.82608972388735
Choi Kim & Park LLP,Heon,Park,6743 Taylor Cir,Montgomery,AL,(334) 356-5550,Accountants,Accountants,,"$591,000 ",Montgomery,6743 Taylor Cir,32.34718945008163,-86.17503968993537
Computer Programs & Systs Inc,Lance,Park,54 Saint Emanuel St,Mobile,AL,(251) 639-8100,Data Systems Consultants & Designers,Data Systems Consultants & Designers,Physicians & Surgeons Equip & Supls-Mfrs,$0 ,Mobile,54 Saint Emanuel St,30.690823249999998,-88.04166325
Crickets,G,Park,3810 Sullivan St # L,Madison,AL,(256) 464-3777,Restaurants,Restaurants,,"$153,000 ",Huntsville,3810 Sullivan St,34.6809919,-86.7528026
Custom Cable Svc,John Gary,Park,3518 Decatur Hwy,Fultondale,AL,(205) 631-0484,Television-Cable & Catv,Television-Cable & Catv,,"$2,032,000 ",Birmingham,3518 Decatur Hwy,33.621392,-86.801869
Daehan Solutions Alabama LLC,Richard,Park,9101 County Road 26,Hope Hull,AL,(334) 404-5000,Insulation Contractors-Cold & Heat,Insulation Contractors-Cold & Heat,,"$20,852,000 ",Montgomery,9101 County Road 26,,
Deer Valley Homebuilders Inc,Damien J,Park,205 Carriage St,Guin,AL,(205) 468-8400,Mobile Homes-Manufacturers,Mobile Homes-Manufacturers,,$0 ,,205 Carriage St,33.984024,-87.919483
Dynamic Concepts LLC,Thomas,Park,6700 Odyssey Dr NW # 202,Huntsville,AL,(256) 922-9888,Aircraft Equipment Parts & Supplies,Aircraft Equipment Parts & Supplies,Engineering,"$23,893,000 ",Huntsville,6700 Odyssey Dr NW,34.7223809,-86.675261
Erica Lane Enterprises Inc,Jill,Park,3226 Bob Wallace Ave SW,Huntsville,AL,(256) 536-7117,Video Conferencing,Video Conferencing,Employment Consultants,"$21,524,000 ",Huntsville,3226 Bob Wallace Ave SW,34.711684,-86.610662
Gates Cleaners,Chris,Park,401 Hughes Rd # 5,Madison,AL,(256) 772-8418,Cleaners,Cleaners,Alterations-Clothing,"$336,000 ",Huntsville,401 Hughes Rd,34.7097843,-86.7413606
Good News Wellness,Leah,Park,2733 Bell Rd,Montgomery,AL,(334) 356-6075,Wellness Programs,Wellness Programs,,"$463,000 ",Montgomery,2733 Bell Rd,32.341276853417725,-86.19531560045219
Good News Wellness,Sean,Park,3760 Pepperell Pkwy,Opelika,AL,(334) 737-5445,Chiropractors DC,Chiropractors DC,Physical Therapists,"$259,000 ",Auburn-Oplka,3760 Pepperell Pkwy,32.632832142801064,-85.4336433405566
Greene Beverage Co,Walton,Park,6000 Grover Burchfield Dr,Tuscaloosa,AL,(205) 345-6950,Beverages (Whls),Beverages (Whls),Beer & Ale-Retail,"$95,316,000 ",Tuscaloosa,6000 Grover Burchfield Dr,33.173623,-87.611985
Hyundai Motor Mfg-Alabama,Jong,Park,700 Hyundai Blvd,Montgomery,AL,(334) 387-8000,Automobile-Manufacturers,Automobile-Manufacturers,Automobile & Truck Brokers (Whls),"$416,511,000 ",Montgomery,700 Hyundai Blvd,32.277645667256245,-86.33812842951598
Jerry Damson Honda,Bruce,Park,6591 Highway 72 W,Huntsville,AL,(256) 533-4105,Automobile Dealers-New Cars,Automobile Dealers-New Cars,Truck-Dealers-New,"$80,150,000 ",Huntsville,6591 Highway 72 W,,
Joo Sung Engineering Inc,Jong,Park,30 Samford Ave # C,Opelika,AL,(334) 203-1869,Engineers,Engineers,Engineering Equipment & Supplies (Whls),"$445,000 ",Auburn-Oplka,30 Samford Ave,32.657588460074486,-85.37257734707364
Julia Park Therapy,Julia,Park,7734 Madison Blvd # 125,Huntsville,AL,(205) 643-0589,Marriage & Family Counselors,Marriage & Family Counselors,,"$242,000 ",Huntsville,7734 Madison Blvd,34.69899,-86.696292
KK Jewlers,Kevin,Park,809 Main St,Gardendale,AL,(205) 631-1010,Jewelers-Retail,Jewelers-Retail,,"$406,000 ",Birmingham,809 Main St,33.64477802389251,-86.81118144362428
Know Style,Hadi,Park,728 Brookwood Vlg,Birmingham,AL,(205) 802-2297,Beauty Salons,Beauty Salons,,"$228,000 ",Birmingham,728 Brookwood Vlg,,
LG Electronics,Ju,Park,201 James Record Rd SW,Huntsville,AL,(256) 772-8860,Electronic Equipment & Supplies-Mfrs,Electronic Equipment & Supplies-Mfrs,Warehouses-Private & Public,"$42,407,000 ",Huntsville,201 James Record Rd SW,34.661471352507625,-86.77692973076469
Lotte Chemical,Jae,Park,765 W Veterans Blvd,Auburn,AL,(334) 826-0094,Chemicals-Manufacturers,Chemicals-Manufacturers,,"$632,000 ",Auburn-Oplka,765 W Veterans Blvd,32.561259,-85.509341
Mando America Corp,Thomas,Park,4200 N Park Dr,Opelika,AL,(334) 737-3899,Alternators & Generators-Automotive-Mfrs,Alternators & Generators-Automotive-Mfrs,Automobile Parts & Supplies-Retail-New,"$70,183,000 ",Auburn-Oplka,4200 N Park Dr,,
Mcgriff Seibels & Williams Inc,Jim,Park,2211 7th Ave S,Birmingham,AL,(205) 252-9871,Insurance,Insurance,Insurance-Property & Casualty,$0 ,Birmingham,2211 7th Ave S,33.523587,-86.765832
Mobis Alabama LLC,Sung,Park,1395 Mitchell Young Rd,Montgomery,AL,(334) 387-4800,Automobile Parts & Supplies-Retail-New,Automobile Parts & Supplies-Retail-New,Automobile Body Shop Equip/Supls (Whls),"$668,000 ",Montgomery,1395 Mitchell Young Rd,32.3256246,-86.4395164
Park Chang Hwan MD,Chang H,Park,1108 Ross Clark Cir # 210,Dothan,AL,(334) 712-3329,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Dothan,1108 Ross Clark Cir,31.21610655,-85.36308641535447
Park Christopher A MD,Christopher,Park,3700 Dauphin St # A,Mobile,AL,(251) 340-6600,Physicians & Surgeons,Physicians & Surgeons,Cosmetic Plastic/Reconstructive Surgery,"$503,000 ",Mobile,3700 Dauphin St,30.685805,-88.132863
Park Clinic For Cosmetic,Christopher,Park,3700 Dauphin St # A,Mobile,AL,(251) 340-6600,Physicians & Surgeons,Physicians & Surgeons,Clinics,"$838,000 ",Mobile,3700 Dauphin St,30.685805,-88.132863
Park Real Estate,Hong,Park,418 Jordan Ln NW # A,Huntsville,AL,(256) 533-6700,Real Estate,Real Estate,,"$228,000 ",Huntsville,418 Jordan Ln NW,34.7258306,-86.6270196
Park Transfer & Storage Co Inc,Larry,Park,802 41st St N,Birmingham,AL,(205) 345-0311,Movers,Movers,Storage-Household & Commercial,"$707,000 ",Birmingham,802 41st St N,33.538581444444446,-86.77686622222222
"Park, Saeun",Saeun,Park,7700 Vaughn Rd,Montgomery,AL,(334) 290-4920,Pharmacists,Pharmacists,,"$59,000 ",Montgomery,7700 Vaughn Rd,32.338471,-86.183237
Parkway Greenhouse & Flower,Hong,Park,13605 Memorial Pkwy SE,Huntsville,AL,(256) 650-4644,Greenhouses,Greenhouses,,"$192,000 ",Huntsville,13605 Memorial Pkwy SE,,
Ppark Construction Inc,Paul,Park,1647 Quail Ridge Dr,Gardendale,AL,Not Available,Construction Companies,Construction Companies,,"$1,094,000 ",Birmingham,1647 Quail Ridge Dr,33.66016117720064,-86.77608986396936
Rue21,Summer,Park,301 Cox Creek Pkwy # 1022,Florence,AL,(256) 740-6977,Clothing-Retail,Clothing-Retail,Men's Clothing & Furnishings-Retail,"$2,010,000 ",Flrnc-Msc Sh,301 Cox Creek Pkwy,34.83434965,-87.63669336232034
Sangae Kim-Park MD PC,Chulwon,Park,52 Medical Park Dr E # 312,Birmingham,AL,(205) 702-6602,Physicians & Surgeons,Physicians & Surgeons,,"$1,366,000 ",Birmingham,52 Medical Park Dr E,33.5964213,-86.6664845
Smart Alabama LLC,Jincheol,Park,121 Shin Young Dr,Luverne,AL,(334) 335-5800,Metal Goods-Manufacturers,Metal Goods-Manufacturers,Automobile-Manufacturers,"$1,312,000 ",,121 Shin Young Dr,,
Spring Creek Animal Clinic,Laura,Park,4229 AL Highway 79 S,Guntersville,AL,(256) 582-5910,Animal Hospitals,Animal Hospitals,Veterinarians,"$295,000 ",Albertville,4229 AL Highway 79 S,,
Sung Woo USA,Youngpae,Park,6177 Perimeter Pkwy,Montgomery,AL,(334) 356-8992,Exporters (Whls),Exporters (Whls),Electric Equipment & Supplies-Retail,"$6,054,000 ",Montgomery,6177 Perimeter Pkwy,32.30015603809723,-86.20655977039827
Trinity Counseling Ctr,Judy C,Park,810 Shoney Dr SW # 120,Huntsville,AL,(256) 883-3231,Physicians & Surgeons,Physicians & Surgeons,Psychologists,"$734,000 ",Huntsville,810 Shoney Dr SW,34.70191798434731,-86.58595604488941
Troy City Schools,Allie,Park,358 Elba Hwy,Troy,AL,(334) 566-3741,School Districts,School Districts,,$0 ,Troy,358 Elba Hwy,31.78138252384017,-85.96442009031728
University Of Alabama,Carol,Park,405 Cahaba Cir,Tuscaloosa,AL,(205) 348-6508,University-College Dept/Facility/Office,University-College Dept/Facility/Office,Federal Government Contractors,$0 ,Tuscaloosa,405 Cahaba Cir,33.21041981248733,-87.518257454313
West Al Coca-Cola Bottling Co,Frank,Park,4959 Prospect Rd,Carbon Hill,AL,(205) 924-9922,Bottlers (Mfrs),Bottlers (Mfrs),,"$29,025,000 ",Jasper,4959 Prospect Rd,33.923748135375156,-87.47320357941477
West Central Al Orthopedics,Hanchong J,Park,1023 Med Ctr Pkwy # 311,Selma,AL,(334) 877-3550,Physicians & Surgeons,Physicians & Surgeons,,"$1,577,000 ",Selma,1023 Med Ctr Pkwy,32.4287535625,-87.053147
Widener Appraisal,Robert,Park,3713 Forest Run Rd,Mountain Brook,AL,(205) 591-0707,Real Estate Appraisers,Real Estate Appraisers,Appraisers,"$383,000 ",Birmingham,3713 Forest Run Rd,33.48364452686787,-86.72430017061684
Wild Wing Station,Mimi,Park,2212 Dauphin Island Pkwy,Mobile,AL,(251) 287-1824,Restaurants,Restaurants,,"$313,000 ",Mobile,2212 Dauphin Island Pkwy,30.626356,-88.088695
Wild Wings Station,Charlie,Park,3445 Saint Stephens Rd,Mobile,AL,(251) 725-1250,Restaurants,Restaurants,,"$313,000 ",Mobile,3445 Saint Stephens Rd,30.750105208053693,-88.11486829530202
Yongsan Automotive,Micheal,Park,1100 Jeter Ave,Opelika,AL,(334) 748-9222,Automobile Repairing & Service,Automobile Repairing & Service,Manufacturers,"$405,000 ",Auburn-Oplka,1100 Jeter Ave,32.655212,-85.3600432
Youth Reach Gulf Coast,Joseph,Park,25062 County Road 38,Summerdale,AL,(251) 967-4809,Youth Organizations & Centers,Youth Organizations & Centers,,"$293,000 ",Daphne-Frhp,25062 County Road 38,,
"Bang, Junghwan",Junghwan,Bang,500 Hyundai Blvd,Montgomery,AL,(334) 387-8000,Physical Therapists,Physical Therapists,,"$59,000 ",Montgomery,500 Hyundai Blvd,32.27769343705883,-86.33215697883966
Beauty Outlet,Charlie,Bang,1817 7th Ave N,Bessemer,AL,(205) 428-6655,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,,"$147,000 ",Birmingham,1817 7th Ave N,33.40430506122449,-86.95880918367347
South Alabama Pediatrics,Canchan,Bang,101 E Paulk Ave,Opp,AL,(334) 493-2400,Physicians & Surgeons,Physicians & Surgeons,,"$803,000 ",,101 E Paulk Ave,31.293344,-86.255399
American Deli,Jack,Bae,5519 Grove Blvd # 137,Hoover,AL,(205) 987-4900,Restaurants,Restaurants,Foods-Carry Out,"$197,000 ",Birmingham,5519 Grove Blvd,33.36165599121667,-86.84898627229136
Hyundia Steel,Wanho,Bae,200 Team Member Ln,Greenville,AL,(334) 382-9101,Trucking-Motor Freight,Trucking-Motor Freight,Steel Products (Whls),"$17,376,000 ",,200 Team Member Ln,,
Jack Hughston Memorial Hosp,Andrew S,Bae,4401 Riverchase Dr,Phenix City,AL,(334) 732-3000,Physicians & Surgeons,Physicians & Surgeons,,"$127,000 ",Columbus,4401 Riverchase Dr,,
LG Electronics,Soohan,Bae,201 James Record Rd SW,Huntsville,AL,(256) 772-8860,Electronic Equipment & Supplies-Mfrs,Electronic Equipment & Supplies-Mfrs,Warehouses-Private & Public,"$42,407,000 ",Huntsville,201 James Record Rd SW,34.661471352507625,-86.77692973076469
O E C Factory Corp,Chang,Bae,1025 20th St S,Birmingham,AL,Not Available,Manufacturers,Manufacturers,,"$483,000 ",Birmingham,1025 20th St S,33.496573,-86.7925773
"Back, Jungha",Jungha,Back,1726 W 3rd St,Montgomery,AL,(334) 593-3932,Opticians,Opticians,,$0 ,Montgomery,1726 W 3rd St,32.363466632653065,-86.2858220612245
American Deli,Gun,Byun,6570 Highway 69 S # A,Tuscaloosa,AL,(205) 710-5610,Restaurants,Restaurants,Foods-Carry Out,"$344,000 ",Tuscaloosa,6570 Highway 69 S,,
"Bok, Young Ho Dc",Young Ho,Bok,420 Inverness Cors,Birmingham,AL,(636) 575-9982,Chiropractors DC,Chiropractors DC,,"$414,000 ",Birmingham,420 Inverness Cors,,
Grace Presbyterian Church,Steve,Bong,5555 Wall Triana Hwy,Madison,AL,(256) 722-0508,Churches,Churches,,$0 ,Huntsville,5555 Wall Triana Hwy,34.74075355,-86.74930190625
Jaya Corp,Steve,Bong,4801 University Sq # 33,Huntsville,AL,(256) 722-0700,Computers-System Designers & Consultants,Computers-System Designers & Consultants,Information Retrieval Systs/Equip (Whls),"$971,000 ",Huntsville,4801 University Sq,34.741115,-86.656093
Mimi Beauty Supply,Kim,Bong,510 13th St,Phenix City,AL,(334) 297-0056,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Federal Government Contractors,"$183,000 ",Columbus,510 13th St,32.470853610441154,-84.99865945020039
Sunbelt Business Brokers,Jerry,Bong,1216 Memorial Pkwy NW,Huntsville,AL,(513) 762-7636,Business Brokers,Business Brokers,,"$702,000 ",Huntsville,1216 Memorial Pkwy NW,34.7958883,-86.5763501
Seo Tech Pro Leeds Al,Leeds,Seo,2425 Briarcliff Dr # B,Leeds,AL,(251) 651-6090,Advertising-Computer,Advertising-Computer,Website Design Service,$0 ,Birmingham,2425 Briarcliff Dr,,
